ID,FullDate,Date,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts,Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature.x,Dome,City Played,Weather Station,Key.x,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text
LAC2013,22-Dec-13,22-Dec-13,4:25,16,LAC,-10,OAK,39,U,50.5,2013,Week 16,65675,LAC,-10,10,NO,26,13,Y,70561,0,46,69,0,San Diego,KSAN,KSAN4163016,58,67,68,80,3,9,0,9.3,597,0,0,CLR,Fair,16,65,65,51,61,57,300,5,0,143,CLR,10,50,5,55,50,55,72,0,0,0,30.17,1021.7,46,CLR,Fair
LAC2015,22-Nov-15,22-Nov-15,4:05,16,KC,-3,LAC,36,U,45.5,2015,Week 11,65837,LAC,3,-3,KC,3,33,Y,70561,0,48,78,0,San Diego,KSAN,KSAN4233016,70,84,29,45,2,9,1,10,610,0,0,CLR,Fair,16,81,81,35,19,57,300,6,5,200,FEW,10,44,5,49,45,50,65,0,0,0,29.87,1011.5,45,CLR,Mostly Clear
LAC2014,23-Nov-14,23-Nov-14,4:05,16,LAC,-5,LAR,51,O,43.5,2014,Week 12,66040,LAC,-5,5,NYG,27,24,N,70561,0,47,72,0,San Diego,KSAN,KSAN4196616,64,71,65,81,3,10,48,10,240,0,0,PC,High Clouds,16,70,70,52,53,60,320,10,70,250,BKN,10,36,5,41,45,50,64,0,0,0,30.06,1017.9,52,PC,High Clouds
LAC2015,25-Oct-15,25-Oct-15,4:05,16,LAC,-3.5,OAK,66,O,48.5,2015,Week 7,67542,LAC,-3.5,3.5,DAL,29,37,Y,70561,0,48,77,0,San Diego,KSAN,KSAN4230216,72,78,63,87,2,7,75,10,108,0,0,CLR,Mostly Clear,16,75,78,68,79,70,0,0,95,10,BKN,10,69,10,79,105,115,150,0,0,0,29.89,1012.2,45,CLR,Mostly Clear
LAC2014,28-Sep-14,28-Sep-14,4:05,16,LAC,-12,JAX,47,O,44.5,2014,Week 4,56553,LAC,-12,12,OAK,33,14,Y,70561,0,47,72,0,San Diego,KSAN,KSAN4191016,69,74,64,71,7,12,52,10,188,0,0,CLR,Mostly Clear,16,71,71,58,63,63,250,12,100,24,BKN,10,112,22,134,223,245,319,0,0,0,29.91,1012.8,42,MC,Mostly Cloudy
LAC2013,29-Dec-13,29-Dec-13,4:25,16,LAC,-14.5,KC,51,O,46,2013,Week 17,66374,LAC,-14.5,14.5,CIN,27,24,N,70561,0,46,73,0,San Diego,KSAN,KSAN4163716,58,70,52,83,3,10,2,9.2,596,0,0,CLR,Fair,16,66,66,42,42,54,310,10,5,4,FEW,10,58,6,64,59,65,84,0,0,0,30.03,1016.9,45,CLR,Mostly Clear
LAC2013,29-Sep-13,29-Sep-13,4:25,16,DAL,-1.5,LAC,51,O,47,2013,Week 4,68601,LAC,1.5,-1.5,LAC,30,21,Y,70561,0,46,80,0,San Diego,KSAN,KSAN4154616,70,81,50,84,3,14,2,10,712,0,0,CLR,Fair,16,76,77,53,45,63,290,7,0,201,CLR,10,219,22,241,219,241,313,0,0,0,29.98,1015.4,46,CLR,Fair
SFN2013,1-Dec-13,1-Dec-13,4:05,16,SF,-7.5,LAR,36,U,40.5,2013,Week 13,69732,SF,-7.5,7.5,SF,23,13,Y,69732,0,42,66,0,San Jose,KSJC,KSJC4160916,54,67,67,89,2,10,2,9.9,564,0,0,CLR,Fair,62,66,66,41,40,53,330,9,5,180,FEW,10,47,5,52,48,53,68,0,0,0,30.22,1023.5,45,CLR,Mostly Clear
SFN2016,1-Jan-17,1-Jan-17,4:25,16,SEA,-11.5,SF,48,O,44.5,2016,Week 17,70178,SF,11.5,-11.5,CHI,23,25,N,75000,0,2,36,0,San Jose,KSJC,KSJC4273616,47,56,66,82,6,16,84,9.9,132,0,0,CLR,Mostly Clear,62,54,50,34,47,45,300,15,95,30,BKN,10,36,7,43,69,76,99,0,0,0,29.93,1013.4,45,CLR,Mostly Clear
OAK2015,1-Nov-15,1-Nov-15,4:05,16,NYJ,-3,OAK,54,O,44,2015,Week 8,54700,OAK,3,-3,BAL,34,20,Y,56057,0,49,68,0,San Jose,KSJC,KSJC4230916,64,73,76,90,5,14,57,10,447,0,0,CLR,Mostly Clear,62,71,71,58,63,63,300,12,5,28,FEW,10,100,10,110,103,113,147,0,0,0,30.04,1017.3,45,CLR,Mostly Clear
SFN2014,2-Nov-14,2-Nov-14,4:05,16,SF,-10.5,LAR,23,U,44,2014,Week 9,70799,SF,-10.5,10.5,WAS,10,13,N,75000,1,0,64,0,San Jose,KSJC,KSJC4194516,54,65,73,93,5,17,5,10,603,0,0,CLR,Mostly Clear,62,63,62,40,43,51,290,12,5,34,FEW,10,97,10,107,99,109,142,0,0,0,30.12,1019.9,45,CLR,Mostly Clear
SFN2016,2-Oct-16,2-Oct-16,4:25,16,DAL,-1.5,SF,41,U,44,2016,Week 4,70178,SF,1.5,-1.5,NYJ,17,24,Y,75000,0,2,68,0,San Jose,KSJC,KSJC4264516,61,72,60,78,7,17,41,9.9,268,0,0,CLR,Mostly Clear,62,68,68,45,44,56,310,15,45,18,SCT,10,182,24,206,235,259,336,0,0,0,30.03,1016.9,45,CLR,Mostly Clear
OAK2017,3-Dec-17,3-Dec-17,4:25,16,OAK,-9.5,NYG,41,U,42.5,2017,Week 13,54994,OAK,-9.5,9.5,BUF,24,17,N,56057,0,51,55,0,San Jose,KSJC,KSJC4307216,53,59,66,93,8,14,27,9.9,513,0,0,CLR,Fair,62,58,55,37,46,48,300,14,10,50,FEW,10,46,5,51,48,53,69,0,0,0,30.17,1021.5,44,PC,Partly Cloudy
SFN2015,3-Jan-16,3-Jan-16,4:25,16,LAR,-3,SF,35,U,38.5,2015,Week 17,70799,SF,3,-3,SEA,19,16,N,75000,0,1,89,0,San Jose,KSJC,KSJC4237216,49,55,67,80,4,9,91,9.2,20,0,0,CLR,Mostly Clear,62,54,52,40,59,47,260,8,95,55,BKN,10,48,7,55,72,79,103,0,0,0,29.79,1008.8,45,CLR,Mostly Clear
OAK2013,3-Nov-13,3-Nov-13,4:05,16,OAK,-1,PHI,69,O,45.5,2013,Week 9,51751,OAK,-1,1,WAS,20,49,Y,53286,0,47,62,0,San Jose,KSJC,KSJC4158116,54,64,61,90,7,18,44,10,151,0,0,CLR,Mostly Clear,62,61,59,30,31,47,300,13,100,55,OVC,10,60,10,70,96,106,137,0,0,0,29.94,1013.9,45,CLR,Mostly Clear
OAK2019,3-Nov-19,3-Nov-19,1:00,13,OAK,-3,DET,55,O,57,2019,Week 9,53318,OAK,-3,3,DET,31,24,Y,56057,0,53,69,0,San Jose,KSJC,KSJC4377213,59,78,39,56,3,8,1,10,623,0,0,CLR,Fair,79,74,74,30,20,53,320,6,0,201,CLR,10,499,50,549,499,549,714,0,0,0,29.97,1014.9,46,CLR,Fair
OAK2016,4-Dec-16,4-Dec-16,4:05,16,OAK,-3,BUF,62,O,48.5,2016,Week 13,54759,OAK,-3,3,DAL,38,24,Y,56057,0,50,55,0,San Jose,KSJC,KSJC4270816,52,62,74,90,5,13,57,9.9,43,0,0,CLR,Mostly Clear,62,59,58,44,58,51,290,7,95,50,BKN,10,31,5,36,47,52,67,0,0,0,30.12,1020.1,45,CLR,Mostly Clear
SFN2015,4-Oct-15,4-Oct-15,4:25,16,GB,-7.5,SF,20,U,48,2015,Week 4,70799,SF,7.5,-7.5,NO,3,17,Y,75000,0,1,76,0,San Jose,KSJC,KSJC4228116,64,81,62,87,7,18,8,9.9,609,0,0,CLR,Mostly Clear,62,73,76,54,51,62,300,16,25,80,SCT,10,206,23,229,228,251,325,0,0,0,29.6,1002.4,45,CLR,Mostly Clear
SFN2017,5-Nov-17,5-Nov-17,4:05,16,ARI,-2.5,SF,30,U,39,2017,Week 9,70133,SF,2.5,-2.5,ARI,10,20,Y,75000,0,3,70,0,San Jose,KSJC,KSJC4304416,53,62,67,83,5,10,27,10,533,0,0,CLR,Fair,62,60,59,37,42,49,310,8,5,34,FEW,10,88,9,97,90,99,129,0,0,0,30.09,1018.9,44,PC,Partly Cloudy
SFN2014,5-Oct-14,5-Oct-14,4:25,16,SF,-5,KC,39,U,43.5,2014,Week 5,70799,SF,-5,5,TEN,22,17,N,75000,1,0,88,0,San Jose,KSJC,KSJC4191716,72,90,42,59,3,10,3,10,662,0,0,CLR,Mostly Clear,62,88,88,38,17,61,290,10,5,200,FEW,10,219,22,241,223,245,319,0,0,0,29.86,1011.2,45,CLR,Mostly Clear
OAK2015,6-Dec-15,6-Dec-15,4:05,16,KC,-3,OAK,54,O,45.5,2015,Week 13,55010,OAK,3,-3,DET,20,34,Y,56057,0,49,60,0,San Jose,KSJC,KSJC4234416,59,70,63,78,6,15,75,10,15,0,0,CLR,Mostly Clear,62,67,67,53,61,59,160,6,100,16,BKN,10,18,5,23,47,52,67,0,0,0,30.24,1024,45,CLR,Mostly Clear
SFN2016,6-Nov-16,6-Nov-16,4:05,16,NO,-5,SF,64,O,53,2016,Week 9,70178,SF,5,-5,TEN,23,41,Y,75000,0,2,68,0,San Jose,KSJC,KSJC4268016,63,74,77,90,4,8,84,10,43,0,0,CLR,Mostly Clear,62,71,71,56,59,62,310,7,100,24,BKN,10,32,8,40,84,92,120,0,0,0,30.09,1019,45,CLR,Mostly Clear
OAK2016,6-Nov-16,6-Nov-16,8:30,20,OAK,-1,DEN,50,O,44.5,2016,Week 9,54957,OAK,-1,1,BAL,30,20,Y,56057,0,50,67,0,San Jose,KSJC,KSJC4268020,63,74,77,90,4,8,84,10,43,0,0,CLR,Mostly Clear,62,64,64,58,81,60,290,6,95,20,BKN,10,0,0,0,0,0,0,0,0,0,30.12,1020,45,CLR,Mostly Clear
SFN2013,6-Oct-13,6-Oct-13,8:30,20,SF,-4.5,HOU,37,U,43.5,2013,Week 5,69732,SF,-4.5,4.5,CIN,34,3,Y,69732,0,42,76,0,San Jose,KSJC,KSJC4155320,67,83,32,50,4,10,51,10,108,0,0,CLR,Mostly Clear,62,69,69,40,35,54,230,5,18,180,FEW,10,0,0,0,0,0,0,0,0,0,30.01,1016.2,45,CLR,Mostly Clear
OAK2013,6-Oct-13,6-Oct-13,11:35,22,LAC,-5.5,OAK,44,U,47,2013,Week 5,48834,OAK,5.5,-5.5,LAR,27,17,Y,53286,0,47,70,0,San Jose,KSJC,KSJC4155322,67,83,32,50,4,10,51,10,108,0,0,CLR,Mostly Clear,62,67,67,37,33,52,0,0,46,180,SCT,10,0,0,0,0,0,0,0,0,0,30.01,1016.2,44,PC,Partly Cloudy
SFN2016,6-Oct-16,6-Oct-16,8:25,20,ARI,-3.5,SF,54,O,42.5,2016,Week 5,70178,SF,3.5,-3.5,BUF,21,33,Y,75000,0,2,72,0,San Jose,KSJC,KSJC4264920,64,78,56,80,6,17,29,10,300,0,0,CLR,Mostly Clear,62,65,65,47,52,55,320,5,5,80,FEW,10,0,0,0,0,0,0,0,0,0,30.01,1016.1,45,CLR,Mostly Clear
OAK2014,7-Dec-14,7-Dec-14,4:25,16,SF,-8.5,OAK,37,U,40.5,2014,Week 14,55300,OAK,8.5,-8.5,TB,24,13,Y,56057,0,48,61,0,San Jose,KSJC,KSJC4198016,57,65,88,100,2,8,60,9.5,48,0,0,CLR,Mostly Clear,62,62,62,55,78,58,80,5,100,21,BKN,10,29,5,34,47,52,67,0,0,0,30.15,1020.9,45,CLR,Mostly Clear
OAK2019,7-Nov-19,7-Nov-19,1:00,13,LAC,-4,OAK,50,U,50.5,2019,Week 10,51954,OAK,4,-4,JAX,26,24,N,56057,0,53,85,0,San Jose,KSJC,KSJC4377613,56,67,83,97,3,12,69,5.4,216,0,0,HAZY,Mist,79,64,64,51,63,57,320,6,30,110,SCT,4,422,48,470,480,528,686,0,0,0,30.09,1019,35,HAZY,Haze
SFN2019,7-Oct-19,7-Oct-19,1:00,13,SF,-2.5,CLE,34,U,50,2019,Week 5,70585,SF,-2.5,2.5,CLE,31,3,Y,75000,0,5,62,0,San Jose,KSJC,KSJC4374513,71,88,44,62,5,13,26,10,449,0,0,CLR,Fair,79,85,85,47,27,63,330,9,10,80,FEW,10,618,65,683,651,716,929,0,0,0,29.92,1013.1,46,CLR,Fair
SFN2013,8-Dec-13,8-Dec-13,4:25,16,SF,-2.5,SEA,36,U,41.5,2013,Week 14,69732,SF,-2.5,2.5,JAX,19,17,N,69732,0,42,45,0,San Jose,KSJC,KSJC4161616,38,47,59,82,3,12,22,10,426,0,0,CLR,Fair,62,46,41,20,35,36,310,10,11,150,FEW,10,46,5,51,47,52,67,0,0,0,30.22,1023.4,45,CLR,Mostly Clear
OAK2019,8-Dec-19,8-Dec-19,1:00,13,OAK,PK,TEN,63,O,55,2019,Week 14,52760,OAK,PK,PK,HOU,21,42,PK,56057,0,53,39,0,San Jose,KSJC,KSJC4380713,56,62,87,100,5,12,82,9.1,82,0.05,0,MC,Mostly Cloudy,79,61,60,52,72,56,330,9,95,50,SCT,10,204,39,243,388,427,554,0,0,0,30.01,1016.1,42,MC,Mostly Cloudy
SFN2015,8-Nov-15,8-Nov-15,4:05,16,ATL,-8.5,SF,33,U,43.5,2015,Week 9,70799,SF,8.5,-8.5,PHI,17,16,N,75000,0,1,58,0,San Jose,KSJC,KSJC4231616,53,61,81,90,3,12,65,9.7,15,0.04,0,CLR,Mostly Clear,62,58,58,54,87,56,130,3,95,13,BKN,10,43,8,51,82,90,116,0,0,0,29.96,1014.7,45,CLR,Mostly Clear
OAK2017,8-Oct-17,8-Oct-17,4:05,16,OAK,-3,BAL,47,O,40.5,2017,Week 5,54980,OAK,-3,3,TEN,17,30,Y,56057,0,51,70,0,San Jose,KSJC,KSJC4301616,67,85,50,84,5,14,1,9.8,685,0,0,CLR,Fair,62,82,82,37,20,58,300,12,1,301,SCT,9,207,21,228,208,229,297,0,0,0,29.76,1007.8,46,CLR,Fair
SFN2013,8-Sep-13,8-Sep-13,4:25,16,SF,-5.5,GB,62,O,47.5,2013,Week 1,69732,SF,-5.5,5.5,NYG,34,28,Y,69732,0,42,69,0,San Jose,KSJC,KSJC4152516,72,88,63,90,5,12,1,10,753,0,0,CLR,Fair,62,84,84,55,37,66,300,9,0,201,CLR,10,378,38,416,378,416,539,0,0,0,29.76,1007.7,46,CLR,Fair
OAK2014,9-Nov-14,9-Nov-14,4:05,16,DEN,-12.5,OAK,58,O,51,2014,Week 10,54803,OAK,12.5,-12.5,NO,17,41,Y,56057,0,48,69,0,San Jose,KSJC,KSJC4195216,60,75,77,96,2,12,3,9.9,598,0,0,CLR,Mostly Clear,62,68,68,54,61,60,290,12,5,150,FEW,10,78,8,86,79,87,113,0,0,0,29.85,1010.7,45,CLR,Mostly Clear
OAK2016,9-Oct-16,9-Oct-16,4:25,16,OAK,-3.5,LAC,65,O,51,2016,Week 5,54275,OAK,-3.5,3.5,OAK,34,31,N,56057,0,50,78,0,San Jose,KSJC,KSJC4265216,70,86,40,73,5,12,20,10,516,0,0,CLR,Mostly Clear,62,84,84,41,22,60,290,12,30,55,SCT,10,174,20,194,198,218,282,0,0,0,29.91,1012.7,45,CLR,Mostly Clear
OAK2019,9-Sep-19,9-Sep-19,10:15,22,DEN,-3,OAK,40,U,42.5,2019,Week 1,52359,OAK,3,-3,DEN,24,16,Y,56057,0,53,64,0,San Jose,KSJC,KSJC4371722,67,78,65,83,8,18,13,10,660,0,0,CLR,Mostly Clear,79,63,63,53,70,57,280,5,15,40,FEW,10,0,0,0,0,0,0,0,0,0,29.93,1013.3,45,CLR,Mostly Clear
SFN2013,10-Nov-13,10-Nov-13,4:05,16,SF,-6,CAR,19,U,43.5,2013,Week 10,69732,SF,-6,6,CHI,9,10,N,69732,0,42,62,0,San Jose,KSJC,KSJC4158816,53,65,83,100,4,9,36,7.1,394,0,0,CLR,Mostly Clear,62,63,62,49,60,55,300,9,5,200,FEW,9,76,8,84,77,85,110,0,0,0,30.08,1018.5,45,CLR,Mostly Clear
SFN2017,10-Sep-17,10-Sep-17,4:25,16,CAR,-4.5,SF,26,U,45,2017,Week 1,70178,SF,4.5,-4.5,GB,3,23,Y,75000,0,3,70,0,San Jose,KSJC,KSJC4298816,79,95,59,90,5,13,34,9.9,490,0,0,CLR,Fair,62,94,94,58,30,71,290,13,100,160,BKN,10,214,37,251,365,402,522,0,0,0,29.86,1011.1,42,MC,Mostly Cloudy
SFN2016,11-Dec-16,11-Dec-16,4:05,16,SF,-3,NYJ,40,U,43,2016,Week 14,70178,SF,-3,3,SEA,17,23,Y,75000,0,2,53,0,San Jose,KSJC,KSJC4271516,52,55,73,92,4,8,90,10,63,0,0,CLR,Mostly Clear,62,54,54,41,62,48,0,0,100,15,OVC,10,24,5,29,46,51,66,0,0,0,30.15,1021,45,CLR,Mostly Clear
SFN2019,11-Nov-19,11-Nov-19,1:00,13,SF,-1.5,SEA,51,O,49,2019,Week 10,71404,SF,-1.5,1.5,SEA,24,27,Y,75000,0,5,88,0,San Jose,KSJC,KSJC4378013,61,78,62,90,2,7,49,10,89,0,0,MC,Mostly Cloudy,79,75,76,45,34,59,340,5,95,110,BKN,10,292,46,338,463,509,662,0,0,0,30.02,1016.3,42,MC,Mostly Cloudy
OAK2015,11-Oct-15,11-Oct-15,4:25,16,DEN,-5.5,OAK,26,U,45,2015,Week 5,54500,OAK,5.5,-5.5,GB,10,16,Y,56057,0,49,76,0,San Jose,KSJC,KSJC4228816,66,82,74,93,4,13,3,10,673,0,0,CLR,Fair,62,78,80,60,54,67,290,13,1,201,SCT,10,191,19,210,192,211,274,0,0,0,29.92,1013.3,46,CLR,Fair
SFN2017,12-Nov-17,12-Nov-17,4:25,16,NYG,-3,SF,52,O,41.5,2017,Week 10,70133,SF,3,-3,NYG,31,21,Y,75000,0,3,46,0,San Jose,KSJC,KSJC4305116,57,69,73,93,4,10,28,10,471,0,0,CLR,Fair,62,67,67,46,47,56,300,9,10,110,FEW,10,70,7,77,73,80,105,0,0,0,30.09,1018.7,54,CLR,Few High Clouds
OAK2014,12-Oct-14,12-Oct-14,4:05,16,LAC,-7.5,OAK,59,O,44,2014,Week 6,53329,OAK,7.5,-7.5,LAR,28,31,N,56057,0,48,86,0,San Jose,KSJC,KSJC4192416,71,87,49,93,5,14,0,10,679,0,0,CLR,Fair,62,87,87,28,12,58,290,10,0,301,SCT,10,188,19,207,188,207,268,0,0,0,29.87,1011.6,46,CLR,Fair
SFN2016,12-Sep-16,12-Sep-16,10:20,22,LAR,-2.5,SF,28,U,43.5,2016,Week 1,70178,SF,2.5,-2.5,JAX,28,0,Y,75000,0,2,43,0,San Jose,KSJC,KSJC4262522,63,76,63,81,11,20,30,10,706,0,0,CLR,Mostly Clear,62,59,58,45,60,52,170,6,70,16,SCT,10,0,0,0,0,0,0,0,0,0,29.85,1011.2,42,MC,Mostly Cloudy
SFN2013,13-Oct-13,13-Oct-13,4:25,16,SF,-10,ARI,52,O,40.5,2013,Week 6,69732,SF,-10,10,TB,32,20,Y,69732,0,42,67,0,San Jose,KSJC,KSJC4156016,59,73,61,90,5,16,2,10,659,0,0,CLR,Fair,62,71,71,41,34,55,290,15,5,55,FEW,10,177,18,195,182,200,260,0,0,0,29.98,1015.4,45,CLR,Mostly Clear
OAK2015,13-Sep-15,13-Sep-15,4:25,16,CIN,-3,OAK,46,O,43,2015,Week 1,54500,OAK,3,-3,DET,13,33,Y,56057,0,49,75,0,San Jose,KSJC,KSJC4226016,68,81,73,87,3,9,75,10,38,0,0,PC,Partly Cloudy,62,80,81,57,45,66,290,8,90,40,BKN,10,229,35,264,349,384,498,0,0,0,29.72,1006.4,44,PC,Partly Cloudy
OAK2014,14-Sep-14,14-Sep-14,4:25,16,HOU,-3,OAK,44,O,41,2014,Week 2,54063,OAK,3,-3,OAK,14,30,Y,56057,0,48,73,0,San Jose,KSJC,KSJC4189616,68,79,70,93,6,12,20,9.3,576,0,0,CLR,Mostly Clear,62,79,79,49,35,62,310,10,5,200,FEW,10,336,34,370,342,376,489,0,0,0,29.8,1009,45,CLR,Mostly Clear
SFN2014,14-Sep-14,14-Sep-14,8:30,20,SF,-7,CHI,48,O,47.5,2014,Week 2,70799,SF,-7,7,GB,20,28,Y,75000,1,0,73,0,San Jose,KSJC,KSJC4189620,68,79,70,93,6,12,20,9.3,576,0,0,CLR,Mostly Clear,62,68,68,56,66,61,310,8,0,201,CLR,10,0,0,0,0,0,0,0,0,0,29.81,1009.6,46,CLR,Fair
SFN2015,14-Sep-15,14-Sep-15,10:20,22,MIN,-2.5,SF,23,U,42.5,2015,Week 1,70499,SF,2.5,-2.5,CLE,20,3,Y,75000,0,1,64,0,San Jose,KSJC,KSJC4226122,65,74,74,86,11,20,75,10,29,0,0,CLR,Mostly Clear,62,65,64,56,73,60,160,12,25,9,BKN,10,0,0,0,0,0,0,0,0,0,29.79,1008.9,45,CLR,Mostly Clear
OAK2013,15-Dec-13,15-Dec-13,4:05,16,KC,-6.5,OAK,87,O,44.5,2013,Week 15,49571,OAK,6.5,-6.5,OAK,31,56,Y,53286,0,47,64,0,San Jose,KSJC,KSJC4162316,47,62,65,89,1,6,35,9.3,221,0,0,CLR,Mostly Clear,62,58,58,34,41,47,280,3,70,200,BKN,8,37,5,42,49,54,70,0,0,0,30.24,1024.2,42,MC,Mostly Cloudy
OAK2019,15-Dec-19,15-Dec-19,1:00,13,OAK,PK,JAX,36,O,60,2019,Week 15,52788,OAK,PK,PK,JAX,16,20,PK,56057,0,53,28,0,San Jose,KSJC,KSJC4381413,50,57,74,82,5,12,31,10,307,0,0,CLR,Mostly Clear,79,55,53,41,59,48,300,8,25,41,SCT,10,334,38,372,382,420,546,0,0,0,30.22,1023.5,44,PC,Partly Cloudy
SFN2019,15-Dec-19,15-Dec-19,1:00,13,SF,-1.5,ATL,51,O,41,2019,Week 15,70910,SF,-1.5,1.5,ATL,22,29,Y,75000,0,5,24,0,San Jose,KSJC,KSJC4381413,50,57,74,82,5,12,31,10,307,0,0,CLR,Mostly Clear,79,55,53,41,59,48,300,8,25,41,SCT,10,334,38,372,382,420,546,0,0,0,30.22,1023.5,44,PC,Partly Cloudy
OAK2015,15-Nov-15,15-Nov-15,4:05,16,OAK,-3,MIN,44,P,44,2015,Week 10,54700,OAK,-3,3,LAC,14,30,Y,56057,0,49,57,0,San Jose,KSJC,KSJC4232316,53,59,72,100,15,26,58,9.3,205,0.45,0,CLR,Mostly Clear,62,57,53,38,49,48,270,20,95,36,BKN,10,42,7,49,67,74,96,0,0,0,29.93,1013.6,45,CLR,Mostly Clear
OAK2017,15-Oct-17,15-Oct-17,4:25,16,OAK,-3,LAC,33,U,48,2017,Week 6,54685,OAK,-3,3,LAC,16,17,N,56057,0,51,59,0,San Jose,KSJC,KSJC4302316,66,86,35,56,3,10,8,10,573,0,0,CLR,Mostly Clear,62,83,83,41,23,60,310,10,25,100,SCT,10,156,17,173,172,189,245,0,0,0,30.06,1018.1,45,CLR,Mostly Clear
OAK2013,15-Sep-13,15-Sep-13,4:25,16,OAK,-4,JAX,28,U,41,2013,Week 2,49400,OAK,-4,4,BAL,19,9,Y,53286,0,47,76,0,San Jose,KSJC,KSJC4153216,66,78,70,87,8,15,43,10,604,0,0,CLR,Fair,62,75,77,55,50,63,310,15,2,301,SCT,10,333,34,367,336,370,480,0,0,0,29.82,1009.9,46,CLR,Fair
OAK2019,15-Sep-19,15-Sep-19,4:05,16,KC,-7,OAK,38,U,53,2019,Week 2,52748,OAK,7,-7,KC,10,28,Y,56057,0,53,71,0,San Jose,KSJC,KSJC4372316,68,78,73,90,8,18,72,10,145,0,0,MC,Mostly Cloudy,79,76,78,58,54,65,350,15,95,160,BKN,10,212,34,246,336,370,480,0,0,0,29.84,1010.5,42,MC,Mostly Cloudy
OAK2016,16-Oct-16,16-Oct-16,4:05,16,KC,-2,OAK,36,U,47,2016,Week 6,54211,OAK,2,-2,NYJ,10,26,Y,56057,0,50,61,0,San Jose,KSJC,KSJC4265916,64,68,84,93,12,17,95,8.4,12,0.4,0,RAIN,Light Rain,62,65,64,59,81,62,220,17,95,1,BKN,9,85,16,101,162,178,232,99,0.02,0,29.77,1008.2,18,RAIN,Light Rain
SFN2017,17-Dec-17,17-Dec-17,4:25,16,SF,-2.5,TEN,48,O,44.5,2017,Week 15,70133,SF,-2.5,2.5,TEN,25,23,N,75000,0,3,34,0,San Jose,KSJC,KSJC4308616,57,68,26,45,8,16,12,10,531,0,0,CLR,Fair,62,67,67,18,15,47,350,10,10,200,FEW,10,48,5,53,50,55,72,0,0,0,30.01,1016.1,54,CLR,Few High Clouds
OAK2017,17-Dec-17,17-Dec-17,8:30,20,DAL,-3,OAK,37,U,46.5,2017,Week 15,55372,OAK,3,-3,DAL,17,20,N,56057,0,51,64,0,San Jose,KSJC,KSJC4308620,57,68,26,45,8,16,12,10,531,0,0,CLR,Fair,62,57,57,25,29,44,360,3,11,400,CLR,10,0,0,0,0,0,0,0,0,0,30.08,1018.4,46,CLR,Fair
SFN2019,17-Nov-19,17-Nov-19,1:00,13,SF,-8.5,ARI,62,O,34,2019,Week 11,69419,SF,-8.5,8.5,ARI,36,26,Y,75000,0,5,39,0,San Jose,KSJC,KSJC4378613,60,74,66,87,2,7,8,10,538,0,0,CLR,Fair,79,70,70,49,47,58,0,0,10,100,FEW,10,417,44,461,439,483,627,0,0,0,30.05,1017.5,46,CLR,Fair
OAK2019,17-Nov-19,17-Nov-19,1:00,13,OAK,-3.5,CIN,27,O,51,2019,Week 11,51921,OAK,-3.5,3.5,CIN,17,10,Y,56057,0,53,45,0,San Jose,KSJC,KSJC4378613,60,74,66,87,2,7,8,10,538,0,0,CLR,Fair,79,70,70,49,47,58,0,0,10,100,FEW,10,417,44,461,439,483,627,0,0,0,30.05,1017.5,46,CLR,Fair
OAK2017,17-Sep-17,17-Sep-17,4:05,16,OAK,-14,NYJ,65,O,44,2017,Week 2,54729,OAK,-14,14,SEA,45,20,Y,56057,0,51,79,0,San Jose,KSJC,KSJC4299516,67,81,70,87,6,18,20,9.7,594,0,0,CLR,Fair,62,76,78,54,47,63,310,15,0,301,SCT,10,325,33,358,325,358,465,0,0,0,29.93,1013.3,54,CLR,Few High Clouds
SFN2015,18-Oct-15,18-Oct-15,4:25,16,BAL,-2.5,SF,45,O,43.5,2015,Week 6,70799,SF,2.5,-2.5,OAK,25,20,Y,75000,0,1,68,0,San Jose,KSJC,KSJC4229516,64,71,73,93,7,16,82,9.9,116,0,0,CLR,Mostly Clear,62,69,69,51,53,59,270,13,45,40,SCT,10,127,16,143,158,174,226,0,0,0,29.97,1014.8,45,CLR,Mostly Clear
