Key2,﻿Keyno,FullDate,Month,Day,Year,DateDate,Season,Start (ET),Hour,Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OT,NumberOT,Attendance,Notes,MonthW,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,DateWeek,Keyyr,Capacity,New Stadium Season,Years in Stadium,City Played,Weather Station,WKey,DayAVGTemp,DayHighTemp,DayAVGHumid,DayHighHumid,DayAVGWind,DayHighWind,DayAVGCloud,DayAVGVisibility,DayAVGSunMin,DayPrecipWaterEQ,DayPrecipSnow,DayAVGWeatherLetterCode,DayAVGWeatherType,Hour Weather Station Code,Hour Data Type,Hour Time Zone,Hour Latitude,Hour Longitude,Hour Elevation,Hour Temperature,Hour Feels Like,Hour Dew Point,Hour Relative Humidity,Hour Wet Bulb Temp,Hour Wind Direction,Hour Wind Speed,Hour Cloud Cover percent,Hour Cloud Ceiling,Hour Cloud Cover Type,Hour Visibility,Hour Solar Irradiance Beam,Hour Solar Irradiance Diffuse,Hour Solar Irradiance Global,Hour Solar Irradiance Possible Beam,Hour Solar Irradiance Possible Global,Hour Solar Irradiance ET,Hour Probability of Precipitation,Hour Water EQ,Hour Snowfall,Hour Pressure Inches,Hour Pressure Millibars,Hour Weather Code Digit Numeric,Hour Weather Code Alpha Numeric,Hour Weather Text,Hour Data Date_1,Hour Data Date_2
CYQG 17/Mar/2015 20,DET42080,3/17/2015,3,17,2015,17-Mar-15,2015,7:30p,20,MEM,95,DET,105,0,0,"14,399",,Mar,Y,-4.5,4.5,O,183.5,Tue,DET2015,22076,0,26,Detroit,CYQG,CYQG42080,39,54,48,82,16,25,44,15,483,0,0,CLR,Fair,CYQG,O,EST,42.276,-82.956,623,37,28,12,35,29,330,18,0,204,SKC,15,0,0,0,0,0,0,0,0,0,30.21,1023.8,46,CLR,Fair,17-Mar-15,20
CYQG 17/Mar/2017 20,DET42811,3/17/2017,3,17,2017,17-Mar-17,2017,7:30p,20,TOR,87,DET,75,0,0,"16,541",,Mar,N,3.5,-3.5,U,201.5,Fri,DET2017,22076,0,28,Detroit,CYQG,CYQG42811,30,38,82,100,8,20,85,8.1,6,0.09,0,SNOW,Light Snow,CYQG,O,EST,42.276,-82.956,623,32,24,32,100,32,170,9,100,6,OVC,4,0,0,0,0,0,0,0,0,0,30.04,1018.3,9,SNOW,Light Snow,17-Mar-17,20
CYQG 17/Nov/2014 20,DET41960,11/17/2014,11,17,2014,17-Nov-14,2015,7:30p,20,ORL,107,DET,93,0,0,"11,619",,Nov,N,4.5,-4.5,O,193,Mon,DET2015,22076,0,26,Detroit,CYQG,CYQG41960,26,32,80,100,15,26,88,7.1,38,0.01,0.1,SNOW,Light Snow,CYQG,O,EST,42.276,-82.956,623,21,5,12,68,19,240,23,100,30,OVC,10,0,0,0,0,0,0,0,0,0,29.78,1009.5,8,SHWR,Snow Showers,17-Nov-14,20
CYQG 17/Nov/2015 20,DET42325,11/17/2015,11,17,2015,17-Nov-15,2016,7:30p,20,CLE,99,DET,104,0,0,"18,442",,Nov,Y,-4.5,4.5,O,195,Tue,DET2016,22076,0,27,Detroit,CYQG,CYQG42325,52,63,72,100,11,15,78,14.1,15,0,0,PC,High Overcast,CYQG,O,EST,42.276,-82.956,623,57,55,41,55,49,150,10,100,98,BKN,15,0,0,0,0,0,0,0,0,0,30.1,1019.4,18,RAIN,Light Rain,17-Nov-15,20
CYQG 18/Feb/2014 20,DET41688,2/18/2014,2,18,2014,18-Feb-14,2014,7:30p,20,CHA,108,DET,96,0,0,"11,285",,Feb,N,4.5,-4.5,O,201.5,Tue,DET2014,22076,0,25,Detroit,CYQG,CYQG41688,29,37,80,100,16,23,83,10.1,214,0.01,1.1,SNOW,Light Snow,CYQG,O,EST,42.276,-82.956,623,36,29,28,75,33,180,9,100,160,OVC,15,0,0,0,0,0,0,0,0,0,29.82,1010.6,40,MC,Overcast,18-Feb-14,20
CYQG 18/Jan/2016 16,DET42387,1/18/2016,1,18,2016,18-Jan-16,2016,3:30p,16,CHI,111,DET,101,0,0,"18,935",,Jan,N,3,-3,O,202,Mon,DET2016,22076,0,27,Detroit,CYQG,CYQG42387,12,19,70,79,18,22,61,13,210,0.02,0,SHWR,Snow Showers,CYQG,O,EST,42.276,-82.956,623,14,-2,9,79,13,260,17,100,25,BKN,2.5,58,12,70,116,128,166,0,0,0,30.09,1020.5,8,SHWR,Snow Showers,18-Jan-16,16
CYQG 18/Jan/2017 20,DET42753,1/18/2017,1,18,2017,18-Jan-17,2017,8:00p,20,ATL,95,DET,118,0,0,"15,159",,Jan,Y,-2,2,O,199.5,Wed,DET2017,22076,0,28,Detroit,CYQG,CYQG42753,38,43,92,100,12,15,98,7.9,24,0.04,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,36,26,34,93,35,240,15,100,6,OVC,5,0,0,0,0,0,0,0,0,0,30.05,1018.5,40,MC,Overcast,18-Jan-17,20
CYQG 18/Mar/2016 20,DET42447,3/18/2016,3,18,2016,18-Mar-16,2016,7:30p,20,SAC,108,DET,115,0,0,"15,982",,Mar,P,7,-7,O,218,Fri,DET2016,22076,0,27,Detroit,CYQG,CYQG42447,37,47,72,87,9,18,48,15,203,0,0,CLR,Mostly Clear,CYQG,O,EST,42.276,-82.956,623,34,25,28,81,32,40,12,5,72,FEW,15,0,0,0,0,0,0,0,0,0,30.11,1020.4,46,CLR,Fair,18-Mar-16,20
CYQG 18/Oct/2017 19,DET43026,10/18/2017,10,18,2017,18-Oct-17,2018,7:00p,19,CHA,90,DET,102,0,0,"20,491",,Oct,Y,3,-3,U,202,Wed,DET2018,20332,0,0,Detroit,CYQG,CYQG43026,57,69,62,82,11,21,4,14.2,631,0,0,CLR,Fair,CYQG,O,EST,42.276,-82.956,623,59,57,45,59,52,200,9,3,378,SKC,15,0,0,0,0,0,0,0,0,0,30.11,1020,54,CLR,Few High Clouds,18-Oct-17,19
CYQG 19/Dec/2014 20,DET41992,12/19/2014,12,19,2014,19-Dec-14,2015,7:30p,20,TOR,110,DET,100,0,0,"16,274",,Dec,N,-7,7,O,198,Fri,DET2015,22076,0,26,Detroit,CYQG,CYQG41992,27,36,77,93,7,10,54,14.3,242,0,0,MC,Mostly Cloudy,CYQG,O,EST,42.276,-82.956,623,23,15,18,80,21,250,7,0,168,SKC,12,0,0,0,0,0,0,0,0,0,30.33,1028.1,46,CLR,Fair,19-Dec-14,20
CYQG 19/Jan/2018 20,DET43119,1/19/2018,1,19,2018,19-Jan-18,2018,8:00p,20,WAS,122,DET,112,0,0,"14,744",,Jan,N,1,-1,O,209,Fri,DET2018,20332,0,0,Detroit,CYQG,CYQG43119,29,36,66,72,16,23,40,10.9,272,0,0,CLR,Fair,CYQG,O,EST,42.276,-82.956,623,34,22,25,70,31,220,23,70,230,BKN,12,0,0,0,0,0,0,0,0,0,29.79,1009.7,52,PC,High Clouds,19-Jan-18,20
CYQG 19/Mar/2016 19,DET42448,3/19/2016,3,19,2016,19-Mar-16,2016,7:00p,19,BKN,103,DET,115,0,0,"17,559",,Mar,Y,8,-8,O,211.5,Sat,DET2016,22076,0,27,Detroit,CYQG,CYQG42448,31,41,59,74,12,18,84,15,51,0,0,MC,Mostly Cloudy,CYQG,O,EST,42.276,-82.956,623,32,24,21,64,28,30,10,75,270,BKN,15,0,0,0,0,0,0,0,0,0,30.18,1023,52,PC,High Clouds,19-Mar-16,19
CYQG 19/Mar/2017 17,DET42813,3/19/2017,3,19,2017,19-Mar-17,2017,4:30p,17,PHX,95,DET,112,0,0,"19,588",,Mar,Y,12.5,-12.5,U,209.5,Sun,DET2017,22076,0,28,Detroit,CYQG,CYQG42813,36,46,80,93,7,10,82,11.9,201,0.05,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,41,36,32,70,37,190,7,100,280,OVC,15,134,20,154,198,218,283,0,0,0,30.29,1026.5,50,PC,High Overcast,19-Mar-17,17
CYQG 19/Nov/2013 20,DET41597,11/19/2013,11,19,2013,19-Nov-13,2014,7:30p,20,NYK,86,DET,92,0,0,"13,213",,Nov,Y,4,-4,U,198.5,Tue,DET2014,22076,0,25,Detroit,CYQG,CYQG41597,35,40,57,76,8,14,39,15,475,0,0,CLR,Mostly Clear,CYQG,O,EST,42.276,-82.956,623,32,26,23,69,29,80,6,0,198,SKC,15,0,0,0,0,0,0,0,0,0,30.4,1030.2,46,CLR,Fair,19-Nov-13,20
CYQG 19/Nov/2014 20,DET41962,11/19/2014,11,19,2014,19-Nov-14,2015,7:30p,20,PHX,88,DET,86,0,0,"10,686",,Nov,Y,-2.5,2.5,U,204,Wed,DET2015,22076,0,26,Detroit,CYQG,CYQG41962,23,31,78,93,18,24,82,8.6,0,0.15,1.5,SNOW,Light Snow,CYQG,O,EST,42.276,-82.956,623,28,15,23,80,27,260,22,100,62,OVC,5,0,0,0,0,0,0,99,0.01,0.1,29.8,1010,9,SNOW,Light Snow,19-Nov-14,20
CYQG 19/Nov/2016 19,DET42693,11/19/2016,11,19,2016,19-Nov-16,2017,7:00p,19,BOS,94,DET,92,0,0,"16,107",,Nov,N,2,-2,U,201,Sat,DET2017,22076,0,28,Detroit,CYQG,CYQG42693,40,59,74,98,19,29,96,14.4,0,0.16,0.3,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,34,21,25,70,31,290,25,100,78,SCT,15,0,0,0,0,0,0,99,0.02,0.1,29.98,1015.8,8,SHWR,Snow Showers,19-Nov-16,19
CYQG 20/Dec/2013 20,DET41628,12/20/2013,12,20,2013,20-Dec-13,2014,7:30p,20,CHA,116,DET,106,0,0,"12,453",,Dec,N,6,-6,O,191.5,Fri,DET2014,22076,0,25,Detroit,CYQG,CYQG41628,36,41,100,100,7,13,100,1.1,0,0.26,0,RAIN,Light Rain,CYQG,O,EST,42.276,-82.956,623,35,30,35,100,35,20,6,100,8,OVC,2,0,0,0,0,0,0,0,0,0,29.77,1008.5,18,RAIN,Light Rain,20-Dec-13,20
CYQG 20/Feb/2015 20,DET42055,2/20/2015,2,20,2015,20-Feb-15,2015,7:30p,20,CHI,91,DET,100,0,0,"19,053",,Feb,Y,-6,6,U,193.5,Fri,DET2015,22076,0,26,Detroit,CYQG,CYQG42055,1,12,57,70,12,18,69,14.7,129,0,0,PC,Partly Cloudy,CYQG,O,EST,42.276,-82.956,623,10,-6,0,61,8,180,15,100,130,OVC,15,0,0,0,0,0,0,0,0,0,30.18,1023.9,40,MC,Overcast,20-Feb-15,20
CYQG 20/Jan/2014 13,DET41659,1/20/2014,1,20,2014,20-Jan-14,2014,1:00p,13,LAC,112,DET,103,0,0,"17,417",,Jan,N,-3.5,3.5,O,208.5,Mon,DET2014,22076,0,25,Detroit,CYQG,CYQG41659,23,32,77,93,11,16,99,9.4,15,0.05,1.1,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,25,15,12,59,21,320,10,75,75,BKN,15,234,37,271,375,412,535,0,0,0,29.83,1010.9,42,MC,Mostly Cloudy,20-Jan-14,13
CYQG 20/Nov/2017 19,DET43059,11/20/2017,11,20,2017,20-Nov-17,2018,7:00p,19,CLE,116,DET,88,0,0,"20,491",,Nov,N,-1.5,1.5,U,218.5,Mon,DET2018,20332,0,0,Detroit,CYQG,CYQG43059,37,47,66,80,16,22,56,15,194,0,0,PC,High Clouds,CYQG,O,EST,42.276,-82.956,623,43,35,30,61,38,200,16,20,250,SCT,15,0,0,0,0,0,0,0,0,0,29.87,1012.2,54,CLR,Few High Clouds,20-Nov-17,19
CYQG 21/Dec/2013 20,DET41629,12/21/2013,12,21,2013,21-Dec-13,2014,7:30p,20,HOU,114,DET,97,0,0,"14,606",,Dec,N,-1,1,O,207.5,Sat,DET2014,22076,0,25,Detroit,CYQG,CYQG41629,34,35,100,100,9,23,100,1.9,0,1.24,0,RAIN,Light Rain,CYQG,O,EST,42.276,-82.956,623,33,23,33,100,33,30,14,100,5,OVC,3,0,0,0,0,0,0,99,0.19,0,29.81,1010,19,RAIN,Moderate Rain,21-Dec-13,20
CYQG 21/Dec/2016 20,DET42725,12/21/2016,12,21,2016,21-Dec-16,2017,7:30p,20,MEM,98,DET,86,0,0,"16,033",,Dec,N,6,-6,U,188.5,Wed,DET2017,22076,0,28,Detroit,CYQG,CYQG42725,26,37,81,87,11,16,96,8.6,0,0,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,32,23,27,80,30,190,12,100,100,OVC,7,0,0,0,0,0,0,0,0,0,29.98,1016.4,40,MC,Overcast,21-Dec-16,20
CYQG 21/Feb/2014 20,DET41691,2/21/2014,2,21,2014,21-Feb-14,2014,7:30p,20,ATL,107,DET,115,0,0,"18,053",,Feb,Y,4,-4,O,211,Fri,DET2014,22076,0,25,Detroit,CYQG,CYQG41691,37,51,71,100,27,37,60,14.2,221,0,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,34,21,19,56,29,240,25,0,167,SKC,15,0,0,0,0,0,0,0,0,0,29.71,1006.7,46,CLR,Fair,21-Feb-14,20
CYQG 21/Feb/2016 16,DET42421,2/21/2016,2,21,2016,21-Feb-16,2016,3:30p,16,NOP,111,DET,106,0,0,"17,886",,Feb,N,5,-5,O,205.5,Sun,DET2016,22076,0,27,Detroit,CYQG,CYQG42421,36,42,80,93,10,20,64,15,12,0,0,MC,Mostly Cloudy,CYQG,O,EST,42.276,-82.956,623,41,35,30,66,37,60,10,100,110,OVC,15,140,25,165,254,279,363,0,0,0,30.06,1018.7,40,MC,Overcast,21-Feb-16,16
CYQG 21/Jan/2015 20,DET42025,1/21/2015,1,21,2015,21-Jan-15,2015,7:30p,20,ORL,118,DET,128,0,0,"12,148",,Jan,Y,8,-8,O,209,Wed,DET2015,22076,0,26,Detroit,CYQG,CYQG42025,23,25,89,93,8,14,100,6.8,0,0.18,1.8,SNOW,Light Snow,CYQG,O,EST,42.276,-82.956,623,23,15,21,93,22,20,6,100,37,OVC,7,0,0,0,0,0,0,99,0.01,0.1,30.13,1021.2,9,SNOW,Light Snow,21-Jan-15,20
CYQG 21/Jan/2017 18,DET42756,1/21/2017,1,21,2017,21-Jan-17,2017,6:00p,18,WAS,112,DET,113,0,0,"18,231",,Jan,N,2,-2,O,208.5,Sat,DET2017,22076,0,28,Detroit,CYQG,CYQG42756,46,58,97,100,6,12,71,8.1,137,0.12,0,FOG,Fog,CYQG,O,EST,42.276,-82.956,623,50,48,48,94,49,140,5,70,240,BKN,10,0,0,0,0,0,0,0,0,0,29.61,1003.2,52,PC,High Clouds,21-Jan-17,18
CYQG 21/Jan/2018 16,DET43121,1/21/2018,1,21,2018,21-Jan-18,2018,4:00p,16,BKN,101,DET,100,0,0,"17,554",,Jan,N,6,-6,U,209,Sun,DET2018,20332,0,0,Detroit,CYQG,CYQG43121,36,42,96,100,4,8,100,2.1,0,0,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,37,37,37,100,37,80,3,100,2,OVC,0.2,62,12,74,125,137,178,0,0,0,30,1016.6,40,MC,Overcast,21-Jan-18,16
CYQG 21/Mar/2015 20,DET42084,3/21/2015,3,21,2015,21-Mar-15,2015,7:30p,20,CHI,91,DET,107,0,0,"20,347",,Mar,Y,-3,3,O,192.5,Sat,DET2015,22076,0,26,Detroit,CYQG,CYQG42084,39,50,77,93,12,18,60,11.8,233,0,0,MC,Mostly Cloudy,CYQG,O,EST,42.276,-82.956,623,32,22,25,75,29,50,13,2,177,SKC,15,0,0,0,0,0,0,0,0,0,30.13,1021,44,PC,Partly Cloudy,21-Mar-15,20
CYQG 21/Mar/2016 20,DET42450,3/21/2016,3,21,2016,21-Mar-16,2016,7:30p,20,MIL,91,DET,92,0,0,"13,577",,Mar,N,7.5,-7.5,U,206.5,Mon,DET2016,22076,0,27,Detroit,CYQG,CYQG42450,36,47,52,80,10,17,49,15,405,0,0,CLR,Few High Clouds,CYQG,O,EST,42.276,-82.956,623,37,37,18,45,31,240,3,64,230,SKC,15,0,0,0,0,0,0,0,0,0,30.06,1018.6,54,CLR,Few High Clouds,21-Mar-16,20
CYQG 21/Nov/2015 20,DET42329,11/21/2015,11,21,2015,21-Nov-15,2016,7:30p,20,WAS,97,DET,95,0,0,"15,890",,Nov,N,1,-1,U,206,Sat,DET2016,22076,0,27,Detroit,CYQG,CYQG42329,34,39,87,100,12,21,97,5.9,0,0,0,SNOW,Light Snow,CYQG,O,EST,42.276,-82.956,623,32,22,32,100,32,330,15,100,24,OVC,2.2,0,0,0,0,0,0,0,0,0,29.74,1007.6,9,SNOW,Light Snow,21-Nov-15,20
CYQG 21/Nov/2016 20,DET42695,11/21/2016,11,21,2016,21-Nov-16,2017,7:30p,20,HOU,99,DET,96,0,0,"13,632",,Nov,N,-2.5,2.5,U,208.5,Mon,DET2017,22076,0,28,Detroit,CYQG,CYQG42695,31,40,58,69,15,23,13,15,429,0,0,CLR,Fair,CYQG,O,EST,42.276,-82.956,623,32,22,19,60,28,310,13,0,188,SKC,15,0,0,0,0,0,0,0,0,0,30.19,1023.5,46,CLR,Fair,21-Nov-16,20
CYQG 22/Apr/2016 19,DET42482,4/22/2016,4,22,2016,22-Apr-16,2016,7:00p,19,CLE,101,DET,91,0,0,"21,584",,Apr,N,-5,5,U,200.5,Fri,DET2016,22076,0,27,Detroit,CYQG,CYQG42482,51,63,88,100,11,18,74,8.8,30,0.12,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,48,42,43,82,46,350,17,100,16,OVC,10,2,0,2,4,4,6,0,0,0,30.03,1017.1,40,MC,Overcast,22-Apr-16,19
CYQG 22/Dec/2017 19,DET43091,12/22/2017,12,22,2017,22-Dec-17,2018,7:00p,19,NYK,101,DET,104,0,0,"16,922",,Dec,N,6.5,-6.5,O,202,Fri,DET2018,20332,0,0,Detroit,CYQG,CYQG43091,33,34,91,100,8,14,100,5.2,0,0.16,0.2,RAIN,Light Drizzle,CYQG,O,EST,42.276,-82.956,623,32,27,32,100,32,50,5,100,4,OVC,2,0,0,0,0,0,0,99,0.01,0,30,1016.8,21,RAIN,Light Drizzle,22-Dec-17,19
CYQG 22/Feb/2014 20,DET41692,2/22/2014,2,22,2014,22-Feb-14,2014,7:30p,20,DAL,113,DET,102,0,0,"15,213",,Feb,N,-3,3,O,213,Sat,DET2014,22076,0,25,Detroit,CYQG,CYQG41692,35,38,59,87,18,32,62,14.7,314,0,0,MC,Mostly Cloudy,CYQG,O,EST,42.276,-82.956,623,34,26,23,65,30,240,10,77,150,BKN,15,0,0,0,0,0,0,0,0,0,29.96,1015.2,42,MC,Mostly Cloudy,22-Feb-14,20
CYQG 22/Feb/2015 16,DET42057,2/22/2015,2,22,2015,22-Feb-15,2015,3:30p,16,WAS,89,DET,106,0,0,"18,371",,Feb,Y,-2,2,P,195,Sun,DET2015,22076,0,26,Detroit,CYQG,CYQG42057,20,33,74,93,11,17,86,9.2,64,0,0,SNOW,Light Snow,CYQG,O,EST,42.276,-82.956,623,25,12,10,54,21,290,16,100,95,OVC,10,130,26,156,260,286,372,0,0,0,30.3,1027,40,MC,Overcast,22-Feb-15,16
CYQG 22/Nov/2013 20,DET41600,11/22/2013,11,22,2013,22-Nov-13,2014,7:30p,20,ATL,96,DET,89,0,0,"13,467",,Nov,N,3.5,-3.5,U,197,Fri,DET2014,22076,0,25,Detroit,CYQG,CYQG41600,41,47,87,100,10,21,76,8.3,21,0.03,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,36,28,25,65,32,330,10,47,28,SCT,15,0,0,0,0,0,0,0,0,0,30.34,1028,52,PC,High Clouds,22-Nov-13,20
CYQG 23/Dec/2016 20,DET42727,12/23/2016,12,23,2016,23-Dec-16,2017,7:30p,20,GSW,119,DET,113,0,0,"21,012",,Dec,Y,-7.5,7.5,O,214,Fri,DET2017,22076,0,28,Detroit,CYQG,CYQG42727,30,34,88,93,10,14,96,5.8,0,0.08,0.4,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,34,28,30,87,32,150,6,100,90,OVC,8,0,0,0,0,0,0,0,0,0,30.13,1021.3,40,MC,Overcast,23-Dec-16,20
CYQG 23/Feb/2017 20,DET42789,2/23/2017,2,23,2017,23-Feb-17,2017,7:30p,20,CHA,108,DET,114,0,0,"14,913",,Feb,Y,4.5,-4.5,O,207.5,Thu,DET2017,22076,0,28,Detroit,CYQG,CYQG42789,55,69,76,100,13,21,51,10.2,424,0,0,PC,High Clouds,CYQG,O,EST,42.276,-82.956,623,44,36,37,78,41,30,17,100,250,BKN,15,0,0,0,0,0,0,0,0,0,29.83,1010.7,52,PC,High Clouds,23-Feb-17,20
CYQG 23/Feb/2018 19,DET43154,2/23/2018,2,23,2018,23-Feb-18,2018,7:00p,19,BOS,110,DET,98,0,0,"20,491",,Feb,N,-2,2,P,208,Fri,DET2018,20332,0,0,Detroit,CYQG,CYQG43154,41,48,93,100,12,22,94,9.1,0,0.18,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,46,38,43,87,45,270,22,100,13,OVC,15,0,0,0,0,0,0,0,0,0,30.16,1021.8,40,MC,Overcast,23-Feb-18,19
CYQG 23/Jan/2017 20,DET42758,1/23/2017,1,23,2017,23-Jan-17,2017,7:30p,20,SAC,109,DET,104,0,0,"14,017",,Jan,N,7,-7,O,205.5,Mon,DET2017,22076,0,28,Detroit,CYQG,CYQG42758,40,43,99,100,10,14,100,2.3,0,0.09,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,41,35,41,100,41,30,10,100,2,OVC,3,0,0,0,0,0,0,0,0,0,29.7,1006.5,40,MC,Overcast,23-Jan-17,20
CYQG 23/Mar/2016 20,DET42452,3/23/2016,3,23,2016,23-Mar-16,2016,7:30p,20,ORL,102,DET,118,0,0,"16,609",,Mar,Y,6,-6,O,204.5,Wed,DET2016,22076,0,27,Detroit,CYQG,CYQG42452,41,50,82,93,14,18,100,8.4,0,0,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,39,31,37,93,38,70,15,100,12,OVC,7,0,0,0,0,0,0,0,0,0,29.98,1015.9,40,MC,Overcast,23-Mar-16,20
CYQG 23/Nov/2016 20,DET42697,11/23/2016,11,23,2016,23-Nov-16,2017,7:30p,20,MIA,84,DET,107,0,0,"14,520",,Nov,Y,4.5,-4.5,O,189,Wed,DET2017,22076,0,28,Detroit,CYQG,CYQG42697,34,44,88,93,7,12,92,11.1,0,0,0,RAIN,Light Rain,CYQG,O,EST,42.276,-82.956,623,39,32,36,87,38,120,12,100,71,OVC,10,0,0,0,0,0,0,0,0,0,30.06,1018.6,40,MC,Overcast,23-Nov-16,20
CYQG 23/Oct/2017 19,DET43031,10/23/2017,10,23,2017,23-Oct-17,2018,7:00p,19,PHI,97,DET,86,0,0,"13,709",,Oct,N,3.5,-3.5,U,214,Mon,DET2018,20332,0,0,Detroit,CYQG,CYQG43031,62,68,81,94,13,23,100,9.4,0,0,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,61,59,59,94,60,180,14,100,62,OVC,8,0,0,0,0,0,0,0,0,0,29.47,997.9,21,RAIN,Light Drizzle,23-Oct-17,19
CYQG 24/Apr/2016 21,DET42484,4/24/2016,4,24,2016,24-Apr-16,2016,8:30p,21,CLE,100,DET,98,0,0,"21,584",,Apr,Y,-6.5,6.5,O,197.5,Sun,DET2016,22076,0,27,Detroit,CYQG,CYQG42484,49,65,53,87,6,14,41,14.9,407,0,0,CLR,Mostly Clear,CYQG,O,EST,42.276,-82.956,623,48,44,30,50,41,130,10,70,150,BKN,15,0,0,0,0,0,0,0,0,0,30,1016.3,42,MC,Mostly Cloudy,24-Apr-16,21
CYQG 24/Feb/2014 20,DET41694,2/24/2014,2,24,2014,24-Feb-14,2014,7:30p,20,GSW,104,DET,96,0,0,"14,071",,Feb,N,-3.5,3.5,U,207.5,Mon,DET2014,22076,0,25,Detroit,CYQG,CYQG41694,22,26,62,73,15,24,72,14.3,197,0.01,0.2,MC,Mostly Cloudy,CYQG,O,EST,42.276,-82.956,623,23,10,12,63,20,300,15,70,36,BKN,15,0,0,0,0,0,0,0,0,0,30.14,1021.8,42,MC,Mostly Cloudy,24-Feb-14,20
CYQG 24/Feb/2015 20,DET42059,2/24/2015,2,24,2015,24-Feb-15,2015,7:30p,20,CLE,102,DET,93,0,0,"19,087",,Feb,N,-6.5,6.5,U,205.5,Tue,DET2015,22076,0,26,Detroit,CYQG,CYQG42059,10,21,71,80,19,29,83,11.6,66,0.02,0.2,SNOW,Light Snow,CYQG,O,EST,42.276,-82.956,623,18,2,9,68,15,230,17,100,83,OVC,8,0,0,0,0,0,0,0,0,0,29.67,1006,9,SNOW,Light Snow,24-Feb-15,20
CYQG 24/Feb/2016 20,DET42424,2/24/2016,2,24,2016,24-Feb-16,2016,7:30p,20,PHI,91,DET,111,0,0,"13,429",,Feb,Y,12,-12,U,209.5,Wed,DET2016,22076,0,27,Detroit,CYQG,CYQG42424,32,35,91,100,18,23,100,5.9,0,1.24,3.7,RAIN,Light Rain,CYQG,O,EST,42.276,-82.956,623,34,24,32,93,33,360,16,100,9,OVC,5,0,0,0,0,0,0,99,0.02,0.1,29.25,991.2,21,RAIN,Light Drizzle,24-Feb-16,20
CYQG 24/Jan/2014 20,DET41663,1/24/2014,1,24,2014,24-Jan-14,2014,7:30p,20,NOP,103,DET,101,0,0,"14,107",,Jan,N,3.5,-3.5,O,203,Fri,DET2014,22076,0,25,Detroit,CYQG,CYQG41663,7,18,74,100,22,35,75,9.5,20,0.06,0.9,SNOW,Moderate Snow,CYQG,O,EST,42.276,-82.956,623,16,-5,1,53,13,220,31,100,48,OVC,5,0,0,0,0,0,0,99,0.01,0.1,29.75,1009,9,SNOW,Light Snow,24-Jan-14,20
CYQG 24/Jan/2018 19,DET43124,1/24/2018,1,24,2018,24-Jan-18,2018,7:00p,19,UTA,98,DET,95,0,0,"15,682",,Jan,N,2.5,-2.5,U,198.5,Wed,DET2018,20332,0,0,Detroit,CYQG,CYQG43124,26,29,71,80,8,12,99,13.7,18,0.19,0.1,SHWR,Snow Showers,CYQG,O,EST,42.276,-82.956,623,25,17,18,74,23,50,7,100,21,OVC,15,0,0,0,0,0,0,0,0.02,0,30.29,1026.7,9,SNOW,Light Snow,24-Jan-18,19
CYQG 24/Mar/2015 20,DET42087,3/24/2015,3,24,2015,24-Mar-15,2015,7:30p,20,TOR,104,DET,108,0,0,"14,420",,Mar,Y,-4,4,O,204.5,Tue,DET2015,22076,0,26,Detroit,CYQG,CYQG42087,27,39,67,86,7,9,25,15,619,0,0,CLR,Mostly Clear,CYQG,O,EST,42.276,-82.956,623,28,21,19,69,26,120,7,33,250,SCT,15,0,0,0,0,0,0,0,0,0,30.25,1025.4,54,CLR,Few High Clouds,24-Mar-15,20
CYQG 24/Mar/2018 19,DET43183,3/24/2018,3,24,2018,24-Mar-18,2018,7:00p,19,CHI,95,DET,117,0,0,"19,139",,Mar,Y,13,-13,O,208,Sat,DET2018,20332,0,0,Detroit,CYQG,CYQG43183,30,39,63,86,14,21,53,13.9,313,0,0,PC,High Clouds,CYQG,O,EST,42.276,-82.956,623,30,18,16,55,26,30,20,70,240,BKN,12,0,0,0,0,0,0,0,0,0,30.27,1026.2,52,PC,High Clouds,24-Mar-18,19
CYQG 25/Mar/2016 20,DET42454,3/25/2016,3,25,2016,25-Mar-16,2016,7:30p,20,CHA,105,DET,112,0,0,"17,209",,Mar,Y,2,-2,O,205.5,Fri,DET2016,22076,0,27,Detroit,CYQG,CYQG42454,34,43,74,93,10,21,57,15,309,0,0,MC,Overcast,CYQG,O,EST,42.276,-82.956,623,34,26,28,81,32,160,9,5,25,FEW,15,0,0,0,0,0,0,0,0,0,30.16,1022.4,46,CLR,Fair,25-Mar-16,20
