ID,FullDate,Date,Date2,Start(ET),Hour,Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts, Home Covered,Capacity,New Stadium Season,Years in Stadium,Temperature,Dome,City Played,Weather Station,Key
ARI2019,31-Oct-19,31/Oct/2019,31-Oct-2019,1:00,13,SF,-3,ARI,53,O,49.5,2019,Week 9,60986,ARI,3,-3,SF,25,28,N,63400,0,13,59,0,Phoenix,KLUF,KLUF4376913
PIT2019,28-Oct-19,28/Oct/2019,28-Oct-2019,1:00,13,PIT,-10,MIA,41,U,50,2019,Week 8,59244,PIT,-10,10,BAL,27,14,Y,68400,0,18,87,0,Pittsburgh,KAGC,KAGC4376613
HOU2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,HOU,-7,OAK,51,O,52,2019,Week 8,71893,HOU,-7,7,OAK,27,24,N,71995,0,17,34,0,Houston,KHOU,KHOU4376513
IND2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,IND,-7,DEN,28,O,32,2019,Week 8,61653,IND,-7,7,DEN,15,13,N,67000,0,11,27,0,Indianapolis,KIND,KIND4376513
LAR2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,LAR,-13,CIN,34,O,31,2019,Week 8,83720,LAR,-13,13,CIN,24,10,Y,77500,0,3,83,0,Los Angeles,KCQT,KCQT4376513
NOS2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,NO,-14.5,ARI,40,O,56,2019,Week 8,73064,NO,-14.5,14.5,ARI,31,9,Y,73208,0,44,45,0,New Orleans,KNEW,KNEW4376513
ATL2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,SEA,-1.5,ATL,47,O,44,2019,Week 8,71483,ATL,1.5,-1.5,CAR,20,27,Y,71000,0,2,43,0,Atlanta,KATL,KATL4376513
SFN2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,SF,-2.5,CAR,64,O,39,2019,Week 8,69083,SF,-2.5,2.5,MIA,51,13,Y,75000,0,5,33,0,San Jose,KSJC,KSJC4376513
JAC2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,JAX,-4,NYJ,44,O,53,2019,Week 8,57833,JAX,-4,4,PHI,29,15,Y,67814,0,24,51,0,Jacksonville,KNIP,KNIP4376513
CHI2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,CHI,-3,LAC,33,O,56,2019,Week 8,61632,CHI,-3,3,SF,16,17,N,61500,0,48,50,0,Chicago,KMDW,KMDW4376513
KCC2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,KC,-7,GB,55,O,54.5,2019,Week 8,73558,KC,-7,7,LAR,24,31,N,76416,0,47,85,0,Kansas City,KMKC,KMKC4376513
TEN2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,TEN,-5.5,TB,50,O,39,2019,Week 8,62073,TEN,-5.5,5.5,JAX,27,23,N,69143,0,20,80,0,Nashville,KBNA,KBNA4376513
DET2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,DET,-3,NYG,57,O,32,2019,Week 8,58509,DET,-3,3,BAL,31,26,Y,65000,0,17,77,0,Detroit,CYQG,CYQG4376513
BUF2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,PHI,-3,BUF,44,O,47,2019,Week 8,69435,BUF,3,-3,CAR,13,31,Y,71608,0,46,67,0,Buffalo,KBUF,KBUF4376513
NEP2019,27-Oct-19,27/Oct/2019,27-Oct-2019,1:00,13,NE,-8.5,CLE,40,O,39,2019,Week 8,65878,NE,-8.5,8.5,BUF,27,13,Y,65878,0,17,72,0,Boston,KBOS,KBOS4376513
MIN2019,24-Oct-19,24/Oct/2019,24-Oct-2019,1:00,13,MIN,-7.5,WAS,28,U,43.5,2019,Week 8,66776,MIN,-7.5,7.5,WAS,19,9,Y,66860,0,3,52,0,Minnesota,KSTP,KSTP4376213
NYJ2019,21-Oct-19,21/Oct/2019,21-Oct-2019,1:00,13,NE,-4.5,NYJ,33,U,47.5,2019,Week 7,78523,NYJ,4.5,-4.5,NE,0,33,Y,82550,0,9,68,0,New York,KFRG,KFRG4375913
DAL2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,DAL,-3,PHI,47,O,46,2019,Week 7,91213,DAL,-3,3,PHI,37,10,Y,105000,0,10,24,0,Dallas,KDAL,KDAL4375813
BUF2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,BUF,-4.5,MIA,52,O,31,2019,Week 7,68340,BUF,-4.5,4.5,MIA,31,21,Y,71608,0,46,38,0,Buffalo,KBUF,KBUF4375813
IND2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,IND,-4,HOU,53,O,36,2019,Week 7,59977,IND,-4,4,OAK,30,23,Y,67000,0,11,37,0,Indianapolis,KIND,KIND4375813
CIN2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,CIN,PK,JAX,44,O,57,2019,Week 7,42784,CIN,PK,PK,JAX,17,27,PK,65515,0,19,61,0,Cincinnati,KLUK,KLUK4375813
GBP2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,GB,-8.5,OAK,66,O,34,2019,Week 7,78160,GB,-8.5,8.5,TEN,42,24,Y,81441,0,62,54,0,Green Bay,KGRB,KGRB4375813
NYG2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,NYG,-4.5,ARI,48,O,40,2019,Week 7,73577,NYG,-4.5,4.5,CLE,21,27,Y,82550,0,9,89,0,New York,KFRG,KFRG4375813
TEN2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,TEN,PK,LAC,43,O,41,2019,Week 7,62431,TEN,PK,PK,LAR,23,20,PK,69143,0,20,74,0,Nashville,KBNA,KBNA4375813
ATL2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,LAR,-2,ATL,47,U,56,2019,Week 7,71856,ATL,2,-2,CLE,10,37,Y,71000,0,2,38,0,Atlanta,KATL,KATL4375813
SEA2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,SEA,-4.5,BAL,46,O,40,2019,Week 7,69012,SEA,-4.5,4.5,GB,16,30,Y,68740,0,17,83,0,Seattle,KBFI,KBFI4375813
DET2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,MIN,-1.5,DET,72,O,59,2019,Week 7,60314,DET,1.5,-1.5,OAK,30,42,Y,65000,0,17,31,0,Detroit,CYQG,CYQG4375813
CHI2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,CHI,-1,NO,61,O,39,2019,Week 7,62306,CHI,-1,1,DEN,25,36,Y,61500,0,48,88,0,Chicago,KMDW,KMDW4375813
WAS2019,20-Oct-19,20/Oct/2019,20-Oct-2019,1:00,13,WAS,-1,SF,9,O,48,2019,Week 7,61459,WAS,-1,1,NE,0,9,Y,82000,0,22,43,0,Washington,KDCA,KDCA4375813
DEN2019,17-Oct-19,17/Oct/2019,17-Oct-2019,1:00,13,KC,-3,DEN,36,U,53.5,2019,Week 7,76748,DEN,3,-3,KC,6,30,Y,76125,0,18,60,0,Colorado,KBJC,KBJC4375513
GBP2019,14-Oct-19,14/Oct/2019,14-Oct-2019,1:00,13,GB,-7.5,DET,45,U,48.5,2019,Week 6,76947,GB,-7.5,7.5,DET,23,22,N,81441,0,62,36,0,Green Bay,KGRB,KGRB4375213
TBB2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,CAR,-2.5,TB,63,O,50,2019,Week 6,60087,TB,2.5,-2.5,CAR,26,37,Y,65618,0,21,66,0,Tampa,KTPF,KTPF4375113
DEN2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,DEN,-2.5,TEN,16,O,46,2019,Week 6,75815,DEN,-2.5,2.5,TEN,16,0,Y,76125,0,18,65,0,Colorado,KBJC,KBJC4375113
ARI2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,ATL,-3,ARI,67,O,50,2019,Week 6,60140,ARI,3,-3,ATL,34,33,N,63400,0,13,57,0,Phoenix,KLUF,KLUF4375113
BAL2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,BAL,-7,CIN,40,O,45,2019,Week 6,70051,BAL,-7,7,CIN,23,17,N,71008,0,21,60,0,Baltimore,KDMH,KDMH4375113
CLE2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,CLE,-1,SEA,60,O,47.5,2019,Week 6,67431,CLE,-1,1,SEA,28,32,Y,67895,0,20,69,0,Cleveland,KBKL,KBKL4375113
NYJ2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,DAL,-2,NYJ,46,O,54,2019,Week 6,78523,NYJ,2,-2,DAL,24,22,N,82550,0,9,37,0,New York,KFRG,KFRG4375113
KCC2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,KC,-7,HOU,55,O,60,2019,Week 6,73323,KC,-7,7,HOU,24,31,N,76416,0,47,50,0,Kansas City,KMKC,KMKC4375113
JAC2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,NO,-4,JAX,19,O,55,2019,Week 6,64341,JAX,4,-4,NO,6,13,Y,67814,0,24,40,0,Jacksonville,KNIP,KNIP4375113
MIN2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,MIN,-2.5,PHI,58,O,32,2019,Week 6,66837,MIN,-2.5,2.5,SF,38,20,Y,66860,0,3,33,0,Minnesota,KSTP,KSTP4375113
LAC2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,LAC,-4.5,PIT,41,U,53,2019,Week 6,25425,LAC,-4.5,4.5,LAC,17,24,Y,30000,0,2,30,0,Los Angeles,KCQT,KCQT4375113
LAR2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,LAR,-8.5,SF,27,O,35,2019,Week 6,75695,LAR,-8.5,8.5,GB,7,20,Y,77500,0,3,56,0,Los Angeles,KCQT,KCQT4375113
MIA2019,13-Oct-19,13/Oct/2019,13-Oct-2019,1:00,13,MIA,-1,WAS,33,O,38,2019,Week 6,59808,MIA,-1,1,TB,16,17,N,64767,0,32,77,0,Florida,KFXE,KFXE4375113
NEP2019,10-Oct-19,10/Oct/2019,10-Oct-2019,1:00,13,NE,-11,NYG,49,P,49,2019,Week 6,65878,NE,-11,11,NYG,35,14,Y,65878,0,17,58,0,Boston,KBOS,KBOS4374813
SFN2019,7-Oct-19,07/Oct/2019,07-Oct-2019,1:00,13,SF,-2.5,CLE,34,U,50,2019,Week 5,70585,SF,-2.5,2.5,CLE,31,3,Y,75000,0,5,62,0,San Jose,KSJC,KSJC4374513
PHI2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,PHI,-7.5,NYJ,37,O,57,2019,Week 5,69796,PHI,-7.5,7.5,NYJ,31,6,Y,69796,0,16,85,0,Philadelphia,KPHL,KPHL4374413
OAK2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,CHI,-6,OAK,45,O,60,2019,Week 5,60463,OAK,6,-6,CHI,24,21,N,56057,0,53,28,0,London,#N/A,#N/A
DAL2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,DAL,-4,GB,58,O,51,2019,Week 5,93024,DAL,-4,4,GB,24,34,Y,105000,0,10,73,0,Dallas,KDAL,KDAL4374413
LAC2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,LAC,-7.5,DEN,33,O,33,2019,Week 5,25357,LAC,-7.5,7.5,DEN,13,20,N,30000,0,2,53,0,Los Angeles,KCQT,KCQT4374413
NYG2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,MIN,-3,NYG,38,O,45,2019,Week 5,75041,NYG,3,-3,MIN,10,28,Y,82550,0,9,53,0,New York,KFRG,KFRG4374413
WAS2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,NE,-6.5,WAS,40,O,37,2019,Week 5,76483,WAS,6.5,-6.5,NE,7,33,Y,82000,0,22,37,0,Washington,KDCA,KDCA4374413
NOS2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,NO,-10.5,TB,55,O,53,2019,Week 5,73029,NO,-10.5,10.5,TB,31,24,N,73208,0,44,28,0,New Orleans,KNEW,KNEW4374413
KCC2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,KC,-4.5,IND,32,U,56,2019,Week 5,73352,KC,-4.5,4.5,JAX,13,19,Y,76416,0,47,53,0,Kansas City,KMKC,KMKC4374413
CAR2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,CAR,-3.5,JAX,61,O,44,2019,Week 5,72762,CAR,-3.5,3.5,NYJ,34,27,Y,75523,0,23,23,0,Charlotte,KCLT,KCLT4374413
HOU2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,HOU,-3.5,ATL,85,O,47,2019,Week 5,71787,HOU,-3.5,3.5,HOU,53,32,Y,71995,0,17,84,0,Houston,KHOU,KHOU4374413
PIT2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,PIT,-3,BAL,49,O,47.5,2019,Week 5,64037,PIT,-3,3,KC,23,26,N,68400,0,18,62,0,Pittsburgh,KAGC,KAGC4374413
CIN2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,CIN,-4,ARI,49,O,54,2019,Week 5,46012,CIN,-4,4,CAR,23,26,N,65515,0,19,25,0,Cincinnati,KLUK,KLUK4374413
TEN2019,6-Oct-19,06/Oct/2019,06-Oct-2019,1:00,13,TEN,-5,BUF,21,O,52,2019,Week 5,66910,TEN,-5,5,LAC,7,14,Y,69143,0,20,81,0,Nashville,KBNA,KBNA4374413
SEA2019,3-Oct-19,03/Oct/2019,03-Oct-2019,1:00,13,LAR,-1,SEA,59,O,52.5,2019,Week 5,68988,SEA,1,-1,LAR,30,29,N,68740,0,17,78,0,Seattle,KBFI,KBFI4374113
BUF2019,29-Sep-19,29/Sep/2019,29-Sep-2019,1:00,13,NE,-7,BUF,26,U,41.5,2019,Week 4,70317,BUF,7,-7,NE,10,16,N,71608,0,46,82,0,Buffalo,KBUF,KBUF4373713
MIA2019,29-Sep-19,29/Sep/2019,29-Sep-2019,1:00,13,LAC,-14.5,MIA,40,U,44,2019,Week 4,64278,MIA,14.5,-14.5,LAC,10,30,Y,64767,0,32,42,0,Florida,KFXE,KFXE4373713
ATL2019,29-Sep-19,29/Sep/2019,29-Sep-2019,1:00,13,ATL,-3.5,TEN,34,U,46,2019,Week 4,72108,ATL,-3.5,3.5,TEN,10,24,Y,71000,0,2,87,0,Atlanta,KATL,KATL4373713
HOU2019,29-Sep-19,29/Sep/2019,29-Sep-2019,1:00,13,HOU,-5.5,CAR,26,U,47.5,2019,Week 4,71699,HOU,-5.5,5.5,CAR,10,16,Y,71995,0,17,49,0,Houston,KHOU,KHOU4373713
NYG2019,29-Sep-19,29/Sep/2019,29-Sep-2019,1:00,13,NYG,-3,WAS,27,U,48,2019,Week 4,74149,NYG,-3,3,WAS,24,3,Y,82550,0,9,27,0,New York,KFRG,KFRG4373713
IND2019,29-Sep-19,29/Sep/2019,29-Sep-2019,1:00,13,IND,-5.5,OAK,55,O,46.5,2019,Week 4,62259,IND,-5.5,5.5,ATL,24,31,Y,67000,0,11,59,0,Indianapolis,KIND,KIND4373713
DET2019,29-Sep-19,29/Sep/2019,29-Sep-2019,1:00,13,KC,-7,DET,64,O,54.5,2019,Week 4,65188,DET,7,-7,DET,30,34,N,65000,0,17,77,0,Detroit,CYQG,CYQG4373713
BAL2019,29-Sep-19,29/Sep/2019,29-Sep-2019,1:00,13,BAL,-7,CLE,65,O,47.5,2019,Week 4,70686,BAL,-7,7,NYJ,25,40,Y,71008,0,21,39,0,Baltimore,KDMH,KDMH4373713
PHI2019,22-Sep-19,22/Sep/2019,22-Sep-2019,1:00,13,PHI,-4,DET,51,O,44.5,2019,Week 3,69796,PHI,-4,4,DET,24,27,N,69796,0,16,88,0,Philadelphia,KPHL,KPHL4373013
NEP2019,22-Sep-19,22/Sep/2019,22-Sep-2019,1:00,13,NE,-21,NYJ,44,O,43,2019,Week 3,65878,NE,-21,21,NYJ,30,14,N,65878,0,17,44,0,Boston,KBOS,KBOS4373013
BUF2019,22-Sep-19,22/Sep/2019,22-Sep-2019,1:00,13,BUF,-6,CIN,38,U,43.5,2019,Week 3,69448,BUF,-6,6,CIN,21,17,N,71608,0,46,86,0,Buffalo,KBUF,KBUF4373013
MIN2019,22-Sep-19,22/Sep/2019,22-Sep-2019,1:00,13,MIN,-9,OAK,48,O,43.5,2019,Week 3,66738,MIN,-9,9,OAK,34,14,Y,66860,0,3,46,0,Minnesota,KSTP,KSTP4373013
DAL2019,22-Sep-19,22/Sep/2019,22-Sep-2019,1:00,13,DAL,-22.5,MIA,37,U,46.5,2019,Week 3,90127,DAL,-22.5,22.5,MIA,31,6,Y,105000,0,10,54,0,Dallas,KDAL,KDAL4373013
IND2019,22-Sep-19,22/Sep/2019,22-Sep-2019,1:00,13,IND,-1.5,ATL,51,O,48,2019,Week 3,60295,IND,-1.5,1.5,DEN,27,24,Y,67000,0,11,60,0,Indianapolis,KIND,KIND4373013
GBP2019,22-Sep-19,22/Sep/2019,22-Sep-2019,1:00,13,GB,-7,DEN,43,O,41.5,2019,Week 3,78078,GB,-7,7,GB,27,16,Y,81441,0,62,62,0,Green Bay,KGRB,KGRB4373013
KCC2019,22-Sep-19,22/Sep/2019,22-Sep-2019,1:00,13,KC,-4.5,BAL,61,O,52,2019,Week 3,73390,KC,-4.5,4.5,ARI,33,28,Y,76416,0,47,35,0,Kansas City,KMKC,KMKC4373013
BAL2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,BAL,-13,ARI,40,U,46,2019,Week 2,70126,BAL,-13,13,ARI,23,17,N,71008,0,21,35,0,Baltimore,KDMH,KDMH4372313
HOU2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,HOU,-7,JAX,25,U,43,2019,Week 2,71651,HOU,-7,7,JAX,13,12,N,71995,0,17,26,0,Houston,KHOU,KHOU4372313
TEN2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,TEN,-3,IND,36,U,43.5,2019,Week 2,62849,TEN,-3,3,IND,17,19,N,69143,0,20,86,0,Nashville,KBNA,KBNA4372313
NYG2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,BUF,-1.5,NYG,42,U,44.5,2019,Week 2,74569,NYG,1.5,-1.5,BUF,14,28,Y,82550,0,9,79,0,New York,KFRG,KFRG4372313
WAS2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,DAL,-6,WAS,52,O,46.5,2019,Week 2,75128,WAS,6,-6,DAL,21,31,Y,82000,0,22,86,0,Washington,KDCA,KDCA4372313
PIT2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,PIT,-4,SEA,54,O,47,2019,Week 2,65063,PIT,-4,4,SEA,26,28,N,68400,0,18,50,0,Pittsburgh,KAGC,KAGC4372313
MIA2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,NE,-18.5,MIA,43,U,48.5,2019,Week 2,65513,MIA,18.5,-18.5,NE,0,43,Y,64767,0,32,69,0,Florida,KFXE,KFXE4372313
DET2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,LAC,-1,DET,23,U,46.5,2019,Week 2,60158,DET,1,-1,CLE,13,10,Y,65000,0,17,71,0,Detroit,CYQG,CYQG4372313
CIN2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,CIN,-1,SF,58,O,46,2019,Week 2,50666,CIN,-1,1,MIA,17,41,Y,65515,0,19,88,0,Cincinnati,KLUK,KLUK4372313
GBP2019,15-Sep-19,15/Sep/2019,15-Sep-2019,1:00,13,GB,-3,MIN,37,U,43,2019,Week 2,78416,GB,-3,3,CIN,21,16,Y,81441,0,62,42,0,Green Bay,KGRB,KGRB4372313
TBB2018,30-Dec-18,30/Dec/2018,30-Dec-2018,1:00,13,ATL,-2.5,TB,66,O,52,2018,Week 17,52884,TB,2.5,-2.5,ATL,32,34,N,65618,0,20,25,0,Tampa,KTPF,KTPF4346413
NOS2018,30-Dec-18,30/Dec/2018,30-Dec-2018,1:00,13,NO,-8,CAR,47,O,41.5,2018,Week 17,73028,NO,-8,8,CAR,14,33,Y,73208,0,43,28,0,New Orleans,KNEW,KNEW4346413
HOU2018,30-Dec-18,30/Dec/2018,30-Dec-2018,1:00,13,HOU,-7,JAX,23,U,39.5,2018,Week 17,71848,HOU,-7,7,JAX,20,3,Y,71995,0,16,52,0,Houston,KHOU,KHOU4346413
GBP2018,30-Dec-18,30/Dec/2018,30-Dec-2018,1:00,13,GB,-7.5,DET,31,U,44.5,2018,Week 17,77341,GB,-7.5,7.5,DET,0,31,Y,81441,0,61,44,0,Green Bay,KGRB,KGRB4346413
NYG2018,30-Dec-18,30/Dec/2018,30-Dec-2018,1:00,13,NYG,-7,DAL,71,O,38.5,2018,Week 17,77750,NYG,-7,7,DAL,35,36,N,82550,0,8,24,0,New York,KFRG,KFRG4346413
BUF2018,30-Dec-18,30/Dec/2018,30-Dec-2018,1:00,13,BUF,-5.5,MIA,59,O,39.5,2018,Week 17,67420,BUF,-5.5,5.5,MIA,42,17,Y,71608,0,45,23,0,Buffalo,KBUF,KBUF4346413
NEP2018,30-Dec-18,30/Dec/2018,30-Dec-2018,1:00,13,NE,-14,NYJ,41,U,47,2018,Week 17,65878,NE,-14,14,NYJ,38,3,Y,65878,0,16,57,0,Boston,KBOS,KBOS4346413
PHI2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,PHI,-2,HOU,62,O,47,2018,Week 16,69696,PHI,-2,2,HOU,32,30,N,69796,0,15,53,0,Philadelphia,KPHL,KPHL4345713
IND2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,IND,-9.5,NYG,55,O,48,2018,Week 16,61738,IND,-9.5,9.5,NYG,28,27,N,67000,0,10,37,0,Indianapolis,KIND,KIND4345713
MIA2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,MIA,-3,JAX,24,U,39,2018,Week 16,65798,MIA,-3,3,JAX,7,17,Y,64767,0,31,42,0,Florida,KFXE,KFXE4345713
NYJ2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,GB,-3,NYJ,82,O,47,2018,Week 16,77982,NYJ,3,-3,GB,38,44,Y,82550,0,8,80,0,New York,KFRG,KFRG4345713
DAL2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,DAL,-7,TB,47,U,48,2018,Week 16,92851,DAL,-7,7,TB,27,20,N,105000,0,9,72,0,Dallas,KDAL,KDAL4345713
CAR2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,ATL,-3,CAR,34,U,46,2018,Week 16,73722,CAR,3,-3,ATL,10,24,Y,75523,0,22,71,0,Charlotte,KCLT,KCLT4345713
NEP2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,NE,-13.5,BUF,36,U,45,2018,Week 16,65878,NE,-13.5,13.5,BUF,24,12,N,65878,0,16,69,0,Boston,KBOS,KBOS4345713
CLE2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,CLE,-9.5,CIN,44,P,44,2018,Week 16,67431,CLE,-9.5,9.5,CIN,26,18,N,67895,0,19,27,0,Cleveland,KBKL,KBKL4345713
DET2018,23-Dec-18,23/Dec/2018,23-Dec-2018,1:00,13,MIN,-6.5,DET,36,U,42,2018,Week 16,61641,DET,6.5,-6.5,MIN,9,27,Y,65000,0,16,76,0,Detroit,CYQG,CYQG4345713
MIN2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,MIN,-7.5,MIA,58,O,45,2018,Week 15,66841,MIN,-7.5,7.5,MIA,41,17,Y,66860,0,2,58,0,Minnesota,KSTP,KSTP4345013
JAC2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,JAX,-7.5,WAS,29,U,36.5,2018,Week 15,67577,JAX,-7.5,7.5,WAS,13,16,N,67814,0,23,84,0,Jacksonville,KNIP,KNIP4345013
CHI2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,CHI,-5.5,GB,41,U,46.5,2018,Week 15,62372,CHI,-5.5,5.5,GB,24,17,Y,61500,0,47,72,0,Chicago,KMDW,KMDW4345013
CIN2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,CIN,-3,OAK,46,O,45.5,2018,Week 15,44568,CIN,-3,3,OAK,30,16,Y,65515,0,18,36,0,Cincinnati,KLUK,KLUK4345013
IND2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,IND,-3,DAL,23,U,46.5,2018,Week 15,66654,IND,-3,3,DAL,23,0,Y,67000,0,10,82,0,Indianapolis,KIND,KIND4345013
NYG2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,TEN,-2,NYG,17,U,42.5,2018,Week 15,74538,NYG,2,-2,TEN,0,17,Y,82550,0,8,69,0,New York,KFRG,KFRG4345013
BAL2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,BAL,-8.5,TB,32,U,44.5,2018,Week 15,70031,BAL,-8.5,8.5,TB,20,12,N,71008,0,20,23,0,Baltimore,KDMH,KDMH4345013
BUF2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,BUF,-2.5,DET,27,U,39.5,2018,Week 15,59110,BUF,-2.5,2.5,DET,14,13,N,71608,0,45,52,0,Buffalo,KBUF,KBUF4345013
ATL2018,16-Dec-18,16/Dec/2018,16-Dec-2018,1:00,13,ATL,-9,ARI,54,O,43.5,2018,Week 15,72084,ATL,-9,9,ARI,40,14,Y,71000,0,1,38,0,Atlanta,KATL,KATL4345013
TBB2018,9-Dec-18,09/Dec/2018,09-Dec-2018,1:00,13,NO,-9.5,TB,42,U,55,2018,Week 14,53495,TB,9.5,-9.5,NO,14,28,Y,65618,0,20,57,0,Tampa,KTPF,KTPF4344313
KCC2018,9-Dec-18,09/Dec/2018,09-Dec-2018,1:00,13,KC,-6.5,BAL,51,O,49,2018,Week 14,74336,KC,-6.5,6.5,BAL,27,24,N,76416,0,46,47,0,Kansas City,KMKC,KMKC4344313
HOU2018,9-Dec-18,09/Dec/2018,09-Dec-2018,1:00,13,HOU,-4,IND,45,U,49,2018,Week 14,71814,HOU,-4,4,IND,21,24,N,71995,0,16,26,0,Houston,KHOU,KHOU4344313
GBP2018,9-Dec-18,09/Dec/2018,09-Dec-2018,1:00,13,GB,-4,ATL,54,O,50.5,2018,Week 14,77329,GB,-4,4,ATL,34,20,Y,81441,0,61,85,0,Green Bay,KGRB,KGRB4344313
MIA2018,9-Dec-18,09/Dec/2018,09-Dec-2018,1:00,13,NE,-9,MIA,67,O,49.5,2018,Week 14,66087,MIA,9,-9,NE,34,33,N,64767,0,31,50,0,Florida,KFXE,KFXE4344313
WAS2018,9-Dec-18,09/Dec/2018,09-Dec-2018,1:00,13,NYG,-3,WAS,56,O,40,2018,Week 14,57437,WAS,3,-3,NYG,16,40,Y,82000,0,21,81,0,Washington,KDCA,KDCA4344313
BUF2018,9-Dec-18,09/Dec/2018,09-Dec-2018,1:00,13,BUF,-4.5,NYJ,50,O,37,2018,Week 14,59119,BUF,-4.5,4.5,NYJ,23,27,N,71608,0,45,79,0,Buffalo,KBUF,KBUF4344313
CLE2018,9-Dec-18,09/Dec/2018,09-Dec-2018,1:00,13,CAR,-1,CLE,46,U,48,2018,Week 14,59392,CLE,1,-1,CAR,26,20,Y,67895,0,19,69,0,Cleveland,KBKL,KBKL4344313
