Key,ID,FullDate,Start(ET),Favorite,Underdog ATS,Underdog,Total,Covered O/U,O/U,Season,Week,Attendance,Home/Neutral,Home Line,Away Line,Visitor/Neutral,Home Pts,Visitor Pts, Home Covered,Capacity,New Stadium Season,Years in Stadium,Key,Weather Temperature,Dome,
20110918SEAPIT,PIT2011,9/18/11,1:00,PIT,-14,SEA,24,U,40,2011,Week 2,63663,PIT,-14,14,SEA,24,0,Y,65500,0,10,20110918SEAPIT,63,0,
20091018CLEPIT,PIT2009,10/18/09,1:00,PIT,-14,CLE,41,O,38,2009,Week 6,64398,PIT,-14,14,CLE,27,14,N,65050,0,8,20091018CLEPIT,42,0,
20101223CARPIT,PIT2010,12/23/10,8:20,PIT,-14,CAR,30,U,37.5,2010,Week 16,61748,PIT,-14,14,CAR,27,3,Y,65050,0,9,20101223CARPIT,27,0,
20101017CLEPIT,PIT2010,10/17/10,1:00,PIT,-14,CLE,38,O,37.5,2010,Week 6,65168,PIT,-14,14,CLE,28,10,Y,65050,0,9,20101017CLEPIT,61,0,
20111016LARGB,GBP2011,10/16/11,1:00,GB,-14,LAR,27,U,47,2011,Week 6,70604,GB,-14,14,LAR,24,3,Y,73094,0,54,20111016LARGB,58,0,
20091018DETGB,GBP2009,10/18/09,1:00,GB,-14,DET,26,U,48,2009,Week 6,70801,GB,-14,14,DET,26,0,Y,72928,0,52,20091018DETGB,43,0,
20111120TBGB,GBP2011,11/20/11,1:00,GB,-14,TB,61,O,48.5,2011,Week 11,70498,GB,-14,14,TB,35,26,N,73094,0,54,20111120TBGB,32,0,
20101228MINPHI,PHI2010,12/28/10,8:00,PHI,-14,MIN,38,U,44,2010,Week 16,69144,PHI,-14,14,MIN,14,24,N,69796,0,7,20101228MINPHI,37,0,
20091227TBNO,NOS2009,12/27/09,1:00,NO,-14,TB,37,U,48.5,2009,Week 16,70021,NO,-14,14,TB,17,20,N,72968,0,34,20091227TBNO,72,DOME,
20090913DETNO,NOS2009,9/13/09,1:00,NO,-14,DET,72,O,50,2009,Week 1,69719,NO,-14,14,DET,45,27,Y,72968,0,34,20090913DETNO,72,DOME,
20141214JAXBAL,BAL2014,12/14/14,1:00,BAL,-14,JAX,32,U,44.5,2014,Week 15,70801,BAL,-14,14,JAX,20,12,N,71008,0,16,20141214JAXBAL,49,0,
20141228CLEBAL,BAL2014,12/28/14,1:00,BAL,-14,CLE,30,U,40,2014,Week 17,71070,BAL,-14,14,CLE,20,10,N,71008,0,16,20141228CLEBAL,56,0,
20091213DETBAL,BAL2009,12/13/09,1:00,BAL,-14,DET,51,O,40,2009,Week 14,70673,BAL,-14,14,DET,48,3,Y,71008,0,11,20091213DETBAL,35,Rain,
20091213LARTEN,TEN2009,12/13/09,4:05,TEN,-14,LAR,54,O,40,2009,Week 14,69143,TEN,-14,14,LAR,47,7,Y,69143,0,10,20091213LARTEN,51,0,
20110925KCLAC,LAC2011,9/25/11,4:05,LAC,-14,KC,37,U,44.5,2011,Week 3,62236,LAC,-14,14,KC,20,17,N,70561,0,44,20110925KCLAC,71,0,
20091220OAKDEN,DEN2009,12/20/09,4:05,DEN,-14,OAK,39,O,37,2009,Week 15,74502,DEN,-14,14,OAK,19,20,N,76125,0,8,20091220OAKDEN,55,0,
20161113SFARI,ARI2016,11/13/16,4:25,ARI,-14,SF,43,U,47,2016,Week 10,65127,ARI,-14,14,SF,23,20,N,63400,0,10,20161113SFARI,72,DOME,
20171126GBPIT,PIT2017,11/26/17,8:30,PIT,-14,GB,59,O,43,2017,Week 12,62147,PIT,-14,14,GB,31,28,N,68400,0,16,20171126GBPIT,88,0,Week 12PIT2017
20181230OAKKC,KCC2018,12/30/18,4:25,KC,-14,OAK,38,U,53.5,2018,Week 17,77550,KC,-14,14,OAK,35,3,Y,76416,0,46,20181230OAKKC,47,0,Week 17KC2018
20181230NYJNE,NEP2018,12/30/18,1:00,NE,-14,NYJ,41,U,47,2018,Week 17,65878,NE,-14,14,NYJ,38,3,Y,65878,0,16,20181230NYJNE,57,0,Week 17NE2018
20170917NYJOAK,OAK2017,9/17/17,4:05,OAK,-14,NYJ,65,O,44,2017,Week 2,54729,OAK,-14,14,NYJ,45,20,Y,56057,0,51,20170917NYJOAK,79,0,Week 2OAK2017
20181125ARILAC,LAC2018,11/25/18,4:05,LAC,-14,ARI,55,O,43.5,2018,Week 12,25343,LAC,-14,14,ARI,45,10,Y,30000,0,1,20181125ARILAC,73,0,Week 12LAC2018
20121111LARSF,SFN2012,11/11/12,4:25,SF,-13.5,LAR,48,O,38,2012,Week 10,69732,SF,-13.5,13.5,LAR,24,24,N,69732,0,41,20121111LARSF,60,0,
20141102OAKSEA,SEA2014,11/2/14,4:25,SEA,-13.5,OAK,54,O,44,2014,Week 9,68337,SEA,-13.5,13.5,OAK,30,24,N,68740,0,12,20141102OAKSEA,56,Rain,
20091126OAKDAL,DAL2009,11/26/09,4:15,DAL,-13.5,OAK,31,U,40.5,2009,Week 12,83489,DAL,-13.5,13.5,OAK,24,7,Y,105000,1,0,20091126OAKDAL,61,0,
20111215JAXATL,ATL2011,12/15/11,8:25,ATL,-13.5,JAX,55,O,41.5,2011,Week 15,68856,ATL,-13.5,13.5,JAX,41,14,Y,71228,0,19,20111215JAXATL,72,DOME,
20161218SFATL,ATL2016,12/18/16,4:05,ATL,-13.5,SF,54,O,51.5,2016,Week 15,70164,ATL,-13.5,13.5,SF,41,13,Y,71228,0,24,20161218SFATL,72,DOME,
20120916ARINE,NEP2012,9/16/12,1:00,NE,-13.5,ARI,38,U,47,2012,Week 2,68756,NE,-13.5,13.5,ARI,18,20,N,68756,0,10,20120916ARINE,71,0,
20161204LARNE,NEP2016,12/4/16,1:00,NE,-13.5,LAR,36,U,45,2016,Week 13,66829,NE,-13.5,13.5,LAR,26,10,Y,65878,0,14,20161204LARNE,37,0,
20151108WASNE,NEP2015,11/8/15,1:00,NE,-13.5,WAS,37,U,51.5,2015,Week 9,66829,NE,-13.5,13.5,WAS,27,10,Y,65878,0,13,20151108WASNE,54,0,
20061203DETNE,NEP2006,12/3/06,1:00,NE,-13.5,DET,49,O,41.5,2006,Week 13,68756,NE,-13.5,13.5,DET,28,21,N,68756,0,4,20061203DETNE,40,0,
20121111BUFNE,NEP2012,11/11/12,1:00,NE,-13.5,BUF,68,O,54,2012,Week 10,68756,NE,-13.5,13.5,BUF,37,31,N,68756,0,10,20121111BUFNE,64,0,
20111225CHIGB,GBP2011,12/25/11,8:30,GB,-13.5,CHI,56,O,41,2011,Week 16,70574,GB,-13.5,13.5,CHI,35,21,Y,73094,0,54,20111225CHIGB,37,0,
20141208ATLGB,GBP2014,12/8/14,8:30,GB,-13.5,ATL,80,O,55,2014,Week 14,77512,GB,-13.5,13.5,ATL,43,37,N,80750,0,57,20141208ATLGB,32,0,
20091227SEAGB,GBP2009,12/27/09,1:00,GB,-13.5,SEA,58,O,43.5,2009,Week 16,70429,GB,-13.5,13.5,SEA,48,10,Y,72928,0,52,20091227SEAGB,18,Fog,
20111023INDNO,NOS2011,10/23/11,8:30,NO,-13.5,IND,69,O,49,2011,Week 7,73012,NO,-13.5,13.5,IND,62,7,Y,73208,0,36,20111023INDNO,72,DOME,
20141123JAXIND,IND2014,11/23/14,1:00,IND,-13.5,JAX,26,U,49.5,2014,Week 12,64328,IND,-13.5,13.5,JAX,23,3,Y,67000,0,6,20141123JAXIND,72,DOME,
20081207CININD,IND2008,12/7/08,1:00,IND,-13.5,CIN,38,U,41.5,2008,Week 14,66402,IND,-13.5,13.5,CIN,35,3,Y,67000,1,0,20081207CININD,72,DOME,
20090927CLEBAL,BAL2009,9/27/09,1:00,BAL,-13.5,CLE,37,U,39,2009,Week 3,70950,BAL,-13.5,13.5,CLE,34,3,Y,71008,0,11,20090927CLEBAL,71,Rain,
20091227KCCIN,CIN2009,12/27/09,1:00,CIN,-13.5,KC,27,U,39.5,2009,Week 16,64333,CIN,-13.5,13.5,KC,17,10,N,65515,0,9,20091227KCCIN,41,0,
20091206DETCIN,CIN2009,12/6/09,1:00,CIN,-13.5,DET,36,U,42,2009,Week 13,62545,CIN,-13.5,13.5,DET,23,13,N,65515,0,9,20091206DETCIN,33,0,
20061126OAKLAC,LAC2006,11/26/06,4:05,LAC,-13.5,OAK,35,U,43,2006,Week 12,66105,LAC,-13.5,13.5,OAK,21,14,N,70561,0,39,20061126OAKLAC,58,0,
20061231ARILAC,LAC2006,12/31/06,4:15,LAC,-13.5,ARI,47,O,44.5,2006,Week 17,66492,LAC,-13.5,13.5,ARI,27,20,N,70561,0,39,20061231ARILAC,53,0,
20091129KCLAC,LAC2009,11/29/09,4:05,LAC,-13.5,KC,57,O,45,2009,Week 12,65280,LAC,-13.5,13.5,KC,43,14,Y,70561,0,42,20091129KCLAC,63,0,
20061217TBCHI,CHI2006,12/17/06,1:00,CHI,-13.5,TB,65,O,35,2006,Week 15,62260,CHI,-13.5,13.5,TB,34,31,N,61500,0,35,20061217TBCHI,49,0,
20061231DETDAL,DAL2006,12/31/06,1:00,DAL,-13.5,DET,70,O,45,2006,Week 17,63008,DAL,-13.5,13.5,DET,31,39,N,65529,0,35,20061231DETDAL,46,0,
20070930LARDAL,DAL2007,9/30/07,1:00,DAL,-13.5,LAR,42,U,47,2007,Week 4,62866,DAL,-13.5,13.5,LAR,35,7,Y,65529,0,36,20070930LARDAL,81,0,
20171015NYGDEN,DEN2017,10/15/17,8:30,DEN,-13.5,NYG,33,U,37.5,2017,Week 6,76721,DEN,-13.5,13.5,NYG,10,23,N,76125,0,16,20171015NYGDEN,45,0,Week 6DEN2017
20170917SFSEA,SEA2017,9/17/17,4:25,SEA,-13.5,SF,21,U,41,2017,Week 2,68729,SEA,-13.5,13.5,SF,12,9,N,68740,0,15,20170917SFSEA,57,0,Week 2SEA2017
20181230CINPIT,PIT2018,12/30/18,4:25,PIT,-13.5,CIN,29,U,45.5,2018,Week 17,63874,PIT,-13.5,13.5,CIN,16,13,N,68400,0,17,20181230CINPIT,39,0,Week 17PIT2018
20171015MIAATL,ATL2017,10/15/17,1:00,ATL,-13.5,MIA,37,U,46,2017,Week 6,70593,ATL,-13.5,13.5,MIA,17,20,N,71000,1,0,20171015MIAATL,77,0,Week 6ATL2017
20181202ARIGB,GBP2018,12/2/18,1:00,GB,-13.5,ARI,37,U,41,2018,Week 13,77234,GB,-13.5,13.5,ARI,17,20,N,81441,0,61,20181202ARIGB,71,0,Week 13GB2018
20171203CLELAC,LAC2017,12/3/17,4:05,LAC,-13.5,CLE,29,U,44.5,2017,Week 13,25320,LAC,-13.5,13.5,CLE,19,10,N,30000,1,0,20171203CLELAC,87,0,Week 13LAC2017
20171223INDBAL,BAL2017,12/23/17,4:30,BAL,-13.5,IND,39,U,41,2017,Week 16,70590,BAL,-13.5,13.5,IND,23,16,N,71008,0,19,20171223INDBAL,38,0,Week 16BAL2017
20181216PHILAR,LAR2018,12/16/18,8:20,LAR,-13.5,PHI,53,U,53.5,2018,Week 15,74210,LAR,-13.5,13.5,PHI,23,30,N,93607,0,2,20181216PHILAR,89,0,Week 15LAR2018
20181223BUFNE,NEP2018,12/23/18,1:00,NE,-13.5,BUF,36,U,45,2018,Week 16,65878,NE,-13.5,13.5,BUF,24,12,N,65878,0,16,20181223BUFNE,69,0,Week 16NE2018
20171126CHIPHI,PHI2017,11/26/17,1:00,PHI,-13.5,CHI,34,U,43.5,2017,Week 12,69596,PHI,-13.5,13.5,CHI,31,3,Y,69796,0,14,20171126CHIPHI,64,0,Week 12PHI2017
20170924HOUNE,NEP2017,9/24/17,1:00,NE,-13.5,HOU,69,O,44.5,2017,Week 3,65878,NE,-13.5,13.5,HOU,36,33,N,65878,0,15,20170924HOUNE,80,0,Week 3NE2017
20131117MINSEA,SEA2013,11/17/13,4:25,SEA,-13,MIN,61,O,45.5,2013,Week 11,68235,SEA,-13,13,MIN,41,20,Y,68740,0,11,20131117MINSEA,50,0,
20061105HOUNYG,NYG2006,11/5/06,1:00,NYG,-13,HOU,24,U,43,2006,Week 9,78485,NYG,-13,13,HOU,14,10,N,80242,0,30,20061105HOUNYG,45,0,
20080921CINNYG,NYG2008,9/21/08,1:00,NYG,-13,CIN,49,O,42,2008,Week 3,79276,NYG,-13,13,CIN,26,23,N,80242,0,32,20080921CINNYG,67,0,
20090914BUFNE,NEP2009,9/14/09,7:00,NE,-13,BUF,49,O,47.5,2009,Week 1,68756,NE,-13,13,BUF,25,24,N,68756,0,7,20090914BUFNE,73,0,
20121112KCPIT,PIT2012,11/12/12,8:40,PIT,-13,KC,29,U,39.5,2012,Week 10,57644,PIT,-13,13,KC,16,13,N,65500,0,11,20121112KCPIT,45,Rain | Fog,
20081012DETMIN,MIN2008,10/12/08,1:00,MIN,-13,DET,22,U,44.5,2008,Week 6,62867,MIN,-13,13,DET,12,10,N,64121,0,26,20081012DETMIN,72,DOME,
20111114MINGB,GBP2011,11/14/11,8:35,GB,-13,MIN,52,O,50,2011,Week 10,70519,GB,-13,13,MIN,45,7,Y,73094,0,54,20111114MINGB,46,0,
20111113ARIPHI,PHI2011,11/13/11,1:00,PHI,-13,ARI,38,U,47,2011,Week 10,69144,PHI,-13,13,ARI,17,21,N,69796,0,8,20111113ARIPHI,61,0,
20091101SFIND,IND2009,11/1/09,1:00,IND,-13,SF,32,U,45,2009,Week 8,66229,IND,-13,13,SF,18,14,N,67000,0,1,20091101SFIND,72,DOME,
20090913KCBAL,BAL2009,9/13/09,1:00,BAL,-13,KC,62,O,36.5,2009,Week 1,71099,BAL,-13,13,KC,38,24,Y,71008,0,11,20090913KCBAL,69,0,
20100926DETMIN,MIN2010,9/26/10,1:00,MIN,-13,DET,34,U,43,2010,Week 3,63377,MIN,-13,13,DET,24,10,Y,64121,0,28,20100926DETMIN,72,DOME,
20151105CLECIN,CIN2015,11/5/15,8:25,CIN,-13,CLE,41,U,46,2015,Week 9,65816,CIN,-13,13,CLE,31,10,Y,65515,0,15,20151105CLECIN,65,0,
20101205OAKLAC,LAC2010,12/5/10,4:05,LAC,-13,OAK,41,U,45,2010,Week 13,68183,LAC,-13,13,OAK,13,28,Y,70561,0,43,20101205OAKLAC,67,0,
20061105CLELAC,LAC2006,11/5/06,4:15,LAC,-13,CLE,57,O,41.5,2006,Week 9,65558,LAC,-13,13,CLE,32,25,N,70561,0,39,20061105CLELAC,66,0,
20071216ATLTB,TBB2007,12/16/07,1:00,TB,-13,ATL,40,O,37.5,2007,Week 15,65133,TB,-13,13,ATL,37,3,Y,65657,0,9,20071216ATLTB,71,0,
20120909MIAHOU,HOU2012,9/9/12,1:00,HOU,-13,MIA,40,U,41.5,2012,Week 1,71566,HOU,-13,13,MIA,30,10,Y,71054,0,10,20120909MIAHOU,83,0,
20120930TENHOU,HOU2012,9/30/12,1:00,HOU,-13,TEN,52,O,44.5,2012,Week 4,71581,HOU,-13,13,TEN,38,14,Y,71054,0,10,20120930TENHOU,71,Rain,
20061105MIACHI,CHI2006,11/5/06,1:00,CHI,-13,MIA,44,O,37.5,2006,Week 9,62206,CHI,-13,13,MIA,13,31,Y,61500,0,35,20061105MIACHI,44,0,
20140914KCDEN,DEN2014,9/14/14,4:25,DEN,-13,KC,41,U,49,2014,Week 2,76900,DEN,-13,13,KC,24,17,N,76125,0,13,20140914KCDEN,82,Rain,
20061015HOUDAL,DAL2006,10/15/06,1:00,DAL,-13,HOU,40,U,43.5,2006,Week 6,63186,DAL,-13,13,HOU,34,6,Y,65529,0,35,20061015HOUDAL,66,0,
20171231CHIMIN,MIN2017,12/31/17,1:00,MIN,-13,CHI,33,U,38.5,2017,Week 17,66802,MIN,-13,13,CHI,23,10,N,66655,0,1,20171231CHIMIN,56,0,Week 17MIN2017
20190915ARIBAL,BAL2019,9/15/19,1:00,BAL,-13,ARI,40,U,46,2019,Week 2,70126,BAL,-13,13,ARI,23,17,N,71008,0,21,20190915ARIBAL,35,0,Week 2BAL2019
20191027CINLAR,LAR2019,10/27/19,,LAR,-13,CIN,34,O,,2019,Week 8,83720,LAR,-13,13,CIN,24,10,Y,77500,0,3,20191027CINLAR,83,0,Week 8LAR2019
20191221BUFNE,NEP2019,12/21/19,,NE,-13,BUF,41,O,,2019,Week 16,65878,NE,-13,13,BUF,24,17,N,65878,0,17,20191221BUFNE,72,0,Week 16NE2019
20171112HOULAR,LAR2017,11/12/17,4:05,LAR,-13,HOU,40,U,45.5,2017,Week 10,60032,LAR,-13,13,HOU,33,7,Y,93607,0,1,20171112HOULAR,59,0,Week 10LAR2017
20171029SFPHI,PHI2017,10/29/17,1:00,PHI,-13,SF,43,U,44.5,2017,Week 8,69596,PHI,-13,13,SF,33,10,Y,69796,0,14,20171029SFPHI,32,0,Week 8PHI2017
20171217CINMIN,MIN2017,12/17/17,1:00,MIN,-13,CIN,41,U,42.5,2017,Week 15,66833,MIN,-13,13,CIN,34,7,Y,66655,0,1,20171217CINMIN,75,0,Week 15MIN2017
20181125OAKBAL,BAL2018,11/25/18,1:00,BAL,-13,OAK,51,O,42,2018,Week 12,70035,BAL,-13,13,OAK,34,17,Y,71008,0,20,20181125OAKBAL,27,0,Week 12BAL2018
2019121OAKKC,KCC2019,12/1/19,,KC,-13,OAK,49,O,,2019,Week 13,73548,KC,-13,13,OAK,40,9,Y,76416,0,47,2019121OAKKC,88,0,Week 13KC2019
20160918SFCAR,CAR2016,9/18/16,1:00,CAR,-12.5,SF,73,O,44.5,2016,Week 2,74143,CAR,-12.5,12.5,SF,46,27,Y,75419,0,20,20160918SFCAR,85,0,
20131013TENSEA,SEA2013,10/13/13,4:05,SEA,-12.5,TEN,33,U,42,2013,Week 6,68127,SEA,-12.5,12.5,TEN,20,13,N,68740,0,11,20131013TENSEA,57,0,
20091129TBATL,ATL2009,11/29/09,1:00,ATL,-12.5,TB,37,U,46,2009,Week 12,67029,ATL,-12.5,12.5,TB,20,17,N,71228,0,17,20091129TBATL,72,DOME,
20080921MIANE,NEP2008,9/21/08,1:00,NE,-12.5,MIA,51,O,37,2008,Week 3,68756,NE,-12.5,12.5,MIA,13,38,Y,68756,0,6,20080921MIANE,61,0,
20091213CARNE,NEP2009,12/13/09,1:00,NE,-12.5,CAR,30,U,43.5,2009,Week 14,68756,NE,-12.5,12.5,CAR,20,10,N,68756,0,7,20091213CARNE,40,0,
20061217HOUNE,NEP2006,12/17/06,1:00,NE,-12.5,HOU,47,O,38,2006,Week 15,68756,NE,-12.5,12.5,HOU,40,7,Y,68756,0,4,20061217HOUNE,44,0,
20111016JAXPIT,PIT2011,10/16/11,1:00,PIT,-12.5,JAX,30,U,40,2011,Week 6,62934,PIT,-12.5,12.5,JAX,17,13,N,65500,0,10,20111016JAXPIT,64,0,
20100919BUFGB,GBP2010,9/19/10,1:00,GB,-12.5,BUF,41,U,43,2010,Week 2,70741,GB,-12.5,12.5,BUF,34,7,Y,72928,0,53,20100919BUFGB,58,0,
20101003CARNO,NOS2010,10/3/10,1:00,NO,-12.5,CAR,30,U,43.5,2010,Week 4,70016,NO,-12.5,12.5,CAR,16,14,N,72968,0,35,20101003CARNO,72,DOME,
20101024CLENO,NOS2010,10/24/10,1:00,NO,-12.5,CLE,47,O,44,2010,Week 7,70077,NO,-12.5,12.5,CLE,17,30,Y,72968,0,35,20101024CLENO,72,DOME,
20100926CLEBAL,BAL2010,9/26/10,1:00,BAL,-12.5,CLE,41,O,36.5,2010,Week 3,71119,BAL,-12.5,12.5,CLE,24,17,N,71008,0,12,20100926CLEBAL,77,Rain,
20061217CLEBAL,BAL2006,12/17/06,1:00,BAL,-12.5,CLE,44,O,35,2006,Week 15,70857,BAL,-12.5,12.5,CLE,27,17,N,70107,0,8,20061217CLEBAL,42,0,
20101024BUFBAL,BAL2010,10/24/10,1:00,BAL,-12.5,BUF,71,O,39.5,2010,Week 7,71220,BAL,-12.5,12.5,BUF,37,34,N,71008,0,12,20101024BUFBAL,72,0,
20091129CLECIN,CIN2009,11/29/09,1:00,CIN,-12.5,CLE,23,U,39.5,2009,Week 12,64553,CIN,-12.5,12.5,CLE,16,7,N,65515,0,9,20091129CLECIN,58,0,
20070930KCLAC,LAC2007,9/30/07,4:15,LAC,-12.5,KC,46,O,39,2007,Week 4,65175,LAC,-12.5,12.5,KC,16,30,Y,70561,0,40,20070930KCLAC,67,0,
20061112BUFIND,IND2006,11/12/06,1:00,IND,-12.5,BUF,33,U,44.5,2006,Week 10,57306,IND,-12.5,12.5,BUF,17,16,N,55531,0,22,20061112BUFIND,72,DOME,
20060917HOUIND,IND2006,9/17/06,1:00,IND,-12.5,HOU,67,O,47.5,2006,Week 2,56614,IND,-12.5,12.5,HOU,43,24,Y,55531,0,22,20060917HOUIND,72,DOME,
20081102DETCHI,CHI2008,11/2/08,1:00,CHI,-12.5,DET,50,O,43.5,2008,Week 9,62188,CHI,-12.5,12.5,DET,27,23,N,61500,0,37,20081102DETCHI,54,0,
20131208TENDEN,DEN2013,12/8/13,4:05,DEN,-12.5,TEN,79,O,50,2013,Week 14,76554,DEN,-12.5,12.5,TEN,51,28,Y,76125,0,12,20131208TENDEN,19,0,
20061123TBDAL,DAL2006,11/23/06,4:15,DAL,-12.5,TB,48,O,38.5,2006,Week 12,63183,DAL,-12.5,12.5,TB,38,10,Y,65529,0,35,20061123TBDAL,59,0,
20181111MIAGB,GBP2018,11/11/18,4:25,GB,-12.5,MIA,43,U,49,2018,Week 10,78076,GB,-12.5,12.5,MIA,31,12,Y,81441,0,61,20181111MIAGB,53,0,Week 10GB2018
20181122ATLNO,NOS2018,11/22/18,8:20,NO,-12.5,ATL,48,U,60.5,2018,Week 12,73017,NO,-12.5,12.5,ATL,31,17,Y,73208,0,43,20181122ATLNO,78,0,Week 12NO2018
20180916ARILAR,LAR2018,9/16/18,4:05,LAR,-12.5,ARI,34,U,43.5,2018,Week 2,66515,LAR,-12.5,12.5,ARI,34,0,Y,93607,0,2,20180916ARILAR,84,0,Week 2LAR2018
20171001INDSEA,SEA2017,10/1/17,8:30,SEA,-12.5,IND,64,O,41.5,2017,Week 4,68872,SEA,-12.5,12.5,IND,46,18,Y,68740,0,15,20171001INDSEA,59,0,Week 4SEA2017
20151213LACKC,KCC2015,12/13/15,1:00,KC,-12,LAC,13,U,41.5,2015,Week 14,72314,KC,-12,12,LAC,10,3,N,76416,0,43,20151213LACKC,60,Rain,
20071223BALSEA,SEA2007,12/23/07,4:15,SEA,-12,BAL,33,U,39,2007,Week 16,68164,SEA,-12,12,BAL,27,6,Y,68740,0,5,20071223BALSEA,42,0,
20131229LARSEA,SEA2013,12/29/13,4:25,SEA,-12,LAR,36,U,41,2013,Week 17,68264,SEA,-12,12,LAR,27,9,Y,68740,0,11,20131229LARSEA,44,0,
20061015TENWAS,WAS2006,10/15/06,1:00,WAS,-12,TEN,47,O,39.5,2006,Week 6,88550,WAS,-12,12,TEN,22,25,N,91665,0,9,20061015TENWAS,50,0,
20111211OAKGB,GBP2011,12/11/11,4:15,GB,-12,OAK,62,O,50,2011,Week 14,70524,GB,-12,12,OAK,46,16,Y,73094,0,54,20111211OAKGB,43,0,
20111002DENGB,GBP2011,10/2/11,4:15,GB,-12,DEN,72,O,46.5,2011,Week 4,70529,GB,-12,12,DEN,49,23,Y,73094,0,54,20111002DENGB,68,0,
20101114DALNYG,NYG2010,11/14/10,4:15,NYG,-12,DAL,53,O,46,2010,Week 10,80851,NYG,-12,12,DAL,20,33,Y,80242,1,0,20101114DALNYG,63,0,
20140928JAXLAC,LAC2014,9/28/14,4:05,LAC,-12,JAX,47,O,44.5,2014,Week 4,56553,LAC,-12,12,JAX,33,14,Y,70561,0,47,20140928JAXLAC,72,0,
20070916KCCHI,CHI2007,9/16/07,4:15,CHI,-12,KC,30,U,34.5,2007,Week 2,62095,CHI,-12,12,KC,20,10,N,61500,0,36,20070916KCCHI,56,0,
20091101CLECHI,CHI2009,11/1/09,1:00,CHI,-12,CLE,36,U,40,2009,Week 8,62262,CHI,-12,12,CLE,30,6,Y,61500,0,38,20091101CLECHI,48,0,
20081127SEADAL,DAL2008,11/27/08,4:15,DAL,-12,SEA,43,U,46.5,2008,Week 13,63253,DAL,-12,12,SEA,34,9,Y,65529,0,37,20081127SEADAL,57,0,
20191222ARISEA,SEA2019,12/22/19,,SEA,-12,ARI,40,O,,2019,Week 16,69022,SEA,-12,12,ARI,13,27,Y,68740,0,17,20191222ARISEA,80,0,Week 16SEA2019
20151227CLEKC,KCC2015,12/27/15,1:00,KC,-11.5,CLE,30,U,42.5,2015,Week 16,69115,KC,-11.5,11.5,CLE,17,13,N,76416,0,43,20151227CLEKC,34,0,
20121230LARSEA,SEA2012,12/30/12,4:25,SEA,-11.5,LAR,33,U,42,2012,Week 17,67936,SEA,-11.5,11.5,LAR,20,13,N,68740,0,10,20121230LARSEA,42,0,
20141228LARSEA,SEA2014,12/28/14,4:25,SEA,-11.5,LAR,26,U,41.5,2014,Week 17,68453,SEA,-11.5,11.5,LAR,20,6,Y,68740,0,12,20141228LARSEA,43,0,
20081012LARWAS,WAS2008,10/12/08,1:00,WAS,-11.5,LAR,36,U,44,2008,Week 6,90376,WAS,-11.5,11.5,LAR,17,19,N,91665,0,11,20081012LARWAS,65,0,
20071230SFCLE,CLE2007,12/30/07,1:00,CLE,-11.5,SF,27,U,41,2007,Week 17,73041,CLE,-11.5,11.5,SF,20,7,Y,73200,0,8,20071230SFCLE,30,0,
20121230MIANE,NEP2012,12/30/12,4:25,NE,-11.5,MIA,28,U,48,2012,Week 17,68756,NE,-11.5,11.5,MIA,28,0,Y,68756,0,10,20121230MIANE,28,0,
20081120CINPIT,PIT2008,11/20/08,8:15,PIT,-11.5,CIN,37,O,34.5,2008,Week 12,59854,PIT,-11.5,11.5,CIN,27,10,Y,65050,0,7,20081120CINPIT,32,0,
20081228CLEPIT,PIT2008,12/28/08,1:00,PIT,-11.5,CLE,31,U,33.5,2008,Week 17,63553,PIT,-11.5,11.5,CLE,31,0,Y,65050,0,7,20081228CLEPIT,56,0,
20061002GBPHI,PHI2006,10/2/06,8:30,PHI,-11.5,GB,40,U,49.5,2006,Week 4,69222,PHI,-11.5,11.5,GB,31,9,Y,69796,0,3,20061002GBPHI,62,0,
20141123TENPHI,PHI2014,11/23/14,1:00,PHI,-11.5,TEN,67,O,49,2014,Week 12,69596,PHI,-11.5,11.5,TEN,43,24,Y,69796,0,11,20141123TENPHI,53,0,
20091108CARNO,NOS2009,11/8/09,4:05,NO,-11.5,CAR,50,U,51,2009,Week 9,70011,NO,-11.5,11.5,CAR,30,20,N,72968,0,34,20091108CARNO,72,DOME,
20120927CLEBAL,BAL2012,9/27/12,8:20,BAL,-11.5,CLE,39,U,43.5,2012,Week 4,70944,BAL,-11.5,11.5,CLE,23,16,N,71008,0,14,20120927CLEBAL,77,0,
20111030ARIBAL,BAL2011,10/30/11,1:00,BAL,-11.5,ARI,57,O,43,2011,Week 8,71022,BAL,-11.5,11.5,ARI,30,27,N,71008,0,13,20111030ARIBAL,63,0,
20131110JAXTEN,TEN2013,11/10/13,1:00,TEN,-11.5,JAX,56,O,42,2013,Week 10,69143,TEN,-11.5,11.5,JAX,27,29,N,69143,0,14,20131110JAXTEN,65,0,
20161023CLECIN,CIN2016,10/23/16,1:00,CIN,-11.5,CLE,48,O,46.5,2016,Week 7,65047,CIN,-11.5,11.5,CLE,31,17,Y,65515,0,16,20161023CLECIN,66,0,
20060917TENLAC,LAC2006,9/17/06,4:15,LAC,-11.5,TEN,47,O,38,2006,Week 2,64344,LAC,-11.5,11.5,TEN,40,7,Y,70561,0,39,20060917TENLAC,68,0,
20081019SEATB,TBB2008,10/19/08,8:15,TB,-11.5,SEA,30,U,40,2008,Week 7,64811,TB,-11.5,11.5,SEA,20,10,N,65856,0,10,20081019SEATB,70,0,
