FullDate,Month,Day,Year,Season,Start (ET),Visitor/Neutral,Visitor Pts,Home/Neutral,Home Pts,OTGames,Attendance,Notes,Season,Month,Covered Line,Away ATS,Home ATS,CoveredO/U,O/U,Date,Key,Capacity,New Stadium Season,Years in Stadium
4/28/2011,4,28,2011,2011,10:30p,DAL,103,POR,96,,"20,494",,2011,April,N,3.5,-3.5,O,182.5,Thu,POR2011,19980,0,15
4/27/2011,4,27,2011,2011,7:00p,PHI,91,MIA,97,,"19,896",,2011,April,N,11,-11,O,187,Wed,MIA2011,19600,0,11
4/27/2011,4,27,2011,2011,9:30p,DEN,97,OKC,100,,"18,203",,2011,April,N,7,-7,U,204.5,Wed,OKC2011,18203,0,2
4/26/2011,4,26,2011,2011,7:30p,ATL,76,ORL,101,,"19,091",,2011,April,Y,7,-7,U,178.5,Tue,ORL2011,18846,0,0
4/26/2011,4,26,2011,2011,10:30p,NOP,90,LAL,106,,"18,997",,2011,April,Y,9.5,-9.5,O,183,Tue,LAL2011,18997,0,11
4/26/2011,4,26,2011,2011,8:00p,IND,89,CHI,116,,"22,822",,2011,April,Y,8.5,-8.5,O,186.5,Tue,CHI2011,20917,0,16
4/25/2011,4,25,2011,2011,10:30p,OKC,101,DEN,104,,"19,155",,2011,April,P,3,-3,P,205,Mon,DEN2011,19155,0,11
4/24/2011,4,24,2011,2011,7:00p,ORL,85,ATL,88,,"19,490",,2011,April,Y,-1.5,1.5,U,178,Sun,ATL2011,18371,0,11
4/24/2011,4,24,2011,2011,1:00p,MIA,82,PHI,86,,"19,048",,2011,April,Y,-5.5,5.5,U,188.5,Sun,PHI2011,20478,0,14
4/24/2011,4,24,2011,2011,3:30p,BOS,101,NYK,89,,"19,763",,2011,April,N,-3.5,3.5,U,194,Sun,NYK2011,19763,0,42
4/23/2011,4,23,2011,2011,5:00p,DAL,82,POR,84,,"20,357",,2011,April,N,4,-4,U,187,Sat,POR2011,19980,0,15
4/23/2011,4,23,2011,2011,2:30p,CHI,84,IND,89,,"18,165",,2011,April,Y,-4.5,4.5,U,190,Sat,IND2011,18165,0,11
4/23/2011,4,23,2011,2011,10:00p,OKC,97,DEN,94,,"19,958",,2011,April,N,5,-5,U,208,Sat,DEN2011,19155,0,11
4/22/2011,4,22,2011,2011,8:00p,ORL,84,ATL,88,,"19,865",,2011,April,Y,-1.5,1.5,U,180.5,Fri,ATL2011,18371,0,11
4/22/2011,4,22,2011,2011,7:00p,BOS,113,NYK,96,,"19,763",,2011,April,N,3.5,-3.5,O,191,Fri,NYK2011,19763,0,42
4/21/2011,4,21,2011,2011,8:00p,MIA,100,PHI,94,,"20,404",,2011,April,N,-4.5,4.5,O,184.5,Thu,PHI2011,20478,0,14
4/21/2011,4,21,2011,2011,10:30p,DAL,92,POR,97,,"20,217",,2011,April,P,5,-5,O,187.5,Thu,POR2011,19980,0,15
4/21/2011,4,21,2011,2011,7:00p,CHI,88,IND,84,,"18,165",,2011,April,N,-3.5,3.5,U,189.5,Thu,IND2011,18165,0,11
4/20/2011,4,20,2011,2011,10:30p,NOP,78,LAL,87,,"18,997",,2011,April,N,12,-12,U,187,Wed,LAL2011,18997,0,11
4/20/2011,4,20,2011,2011,8:00p,DEN,89,OKC,106,,"18,203",,2011,April,Y,4.5,-4.5,U,206,Wed,OKC2011,18203,0,2
4/19/2011,4,19,2011,2011,7:30p,ATL,82,ORL,88,,"19,160",,2011,April,N,9,-9,U,182.5,Tue,ORL2011,18846,0,0
4/19/2011,4,19,2011,2011,7:00p,NYK,93,BOS,96,,"18,624",,2011,April,N,6.5,-6.5,U,192.5,Tue,BOS2011,18624,0,15
4/18/2011,4,18,2011,2011,7:00p,PHI,73,MIA,94,,"20,204",,2011,April,Y,9,-9,U,190,Mon,MIA2011,19600,0,11
4/18/2011,4,18,2011,2011,9:30p,IND,90,CHI,96,,"22,480",,2011,April,N,11.5,-11.5,U,193,Mon,CHI2011,20917,0,16
4/17/2011,4,17,2011,2011,3:30p,NOP,109,LAL,100,,"18,997",,2011,April,N,10,-10,O,182.5,Sun,LAL2011,18997,0,11
4/17/2011,4,17,2011,2011,7:00p,NYK,85,BOS,87,,"18,624",,2011,April,N,6,-6,U,197,Sun,BOS2011,18624,0,15
4/17/2011,4,17,2011,2011,9:30p,DEN,103,OKC,107,,"18,203",,2011,April,N,6,-6,O,204.5,Sun,OKC2011,18203,0,2
4/16/2011,4,16,2011,2011,7:00p,ATL,103,ORL,93,,"19,108",,2011,April,N,8.5,-8.5,O,180.5,Sat,ORL2011,18846,0,0
4/16/2011,4,16,2011,2011,1:00p,IND,99,CHI,104,,"22,986",,2011,April,N,11.5,-11.5,O,188,Sat,CHI2011,20917,0,16
4/16/2011,4,16,2011,2011,3:30p,PHI,89,MIA,97,,"19,600",,2011,April,N,10.5,-10.5,U,190,Sat,MIA2011,19600,0,11
4/13/2011,4,13,2011,2011,8:00p,ATL,85,CHA,96,,"16,138",,2011,April,Y,1.5,-1.5,U,192,Wed,CHA2011,19077,0,5
4/13/2011,4,13,2011,2011,8:00p,BKN,92,CHI,97,,"22,420",,2011,April,N,14.5,-14.5,U,193,Wed,CHI2011,20917,0,16
4/13/2011,4,13,2011,2011,8:00p,MIL,110,OKC,106,OT,"18,203",,2011,April,N,9,-9,O,193,Wed,OKC2011,18203,0,2
4/13/2011,4,13,2011,2011,8:00p,IND,74,ORL,92,,"19,169",,2011,April,Y,5.5,-5.5,U,193,Wed,ORL2011,18846,0,0
4/13/2011,4,13,2011,2011,8:00p,NYK,102,BOS,112,,"18,624",,2011,April,Y,3,-3,O,193.5,Wed,BOS2011,18624,0,15
4/13/2011,4,13,2011,2011,8:00p,MIA,97,TOR,79,,"20,108",,2011,April,N,5,-5,U,196.5,Wed,TOR2011,19800,0,15
4/13/2011,4,13,2011,2011,8:00p,DET,104,PHI,100,,"13,760",,2011,April,N,4.5,-4.5,U,205,Wed,PHI2011,20478,0,14
4/13/2011,4,13,2011,2011,8:00p,WAS,93,CLE,100,,"20,562",,2011,April,Y,5,-5,U,211,Wed,CLE2011,19432,0,16
4/12/2011,4,12,2011,2011,10:00p,MEM,89,POR,102,,"20,662",,2011,April,Y,6.5,-6.5,O,188.5,Tue,POR2011,19980,0,15
4/12/2011,4,12,2011,2011,10:30p,SAS,93,LAL,102,,"18,997",,2011,April,Y,7.5,-7.5,O,191.5,Tue,LAL2011,18997,0,11
4/12/2011,4,12,2011,2011,8:00p,CHI,103,NYK,90,,"19,763",,2011,April,N,-6.5,6.5,U,204.5,Tue,NYK2011,19763,0,42
4/11/2011,4,11,2011,2011,7:00p,BOS,94,WAS,95,OT,"17,787",,2011,April,Y,-7,7,P,189,Mon,WAS2011,20278,0,13
4/11/2011,4,11,2011,2011,7:00p,ORL,95,PHI,85,,"19,139",,2011,April,N,2,-2,U,191,Mon,PHI2011,20478,0,14
4/11/2011,4,11,2011,2011,7:00p,MIA,98,ATL,90,,"18,529",,2011,April,N,-6.5,6.5,U,193.5,Mon,ATL2011,18371,0,11
4/11/2011,4,11,2011,2011,8:00p,TOR,86,MIL,93,,"13,279",,2011,April,N,9.5,-9.5,U,198.5,Mon,MIL2011,18717,0,22
4/11/2011,4,11,2011,2011,7:30p,CLE,110,DET,101,,"15,589",,2011,April,N,7,-7,U,212,Mon,DET2011,22076,0,22
4/11/2011,4,11,2011,2011,9:00p,GSW,111,DEN,134,,"19,155",,2011,April,Y,12.5,-12.5,O,216.5,Mon,DEN2011,19155,0,11
4/10/2011,4,10,2011,2011,3:30p,BOS,77,MIA,100,,"19,766",,2011,April,Y,6,-6,U,183,Sun,MIA2011,19600,0,11
4/10/2011,4,10,2011,2011,1:00p,CHI,102,ORL,99,,"19,181",,2011,April,Y,-6,6,O,183,Sun,ORL2011,18846,0,0
4/10/2011,4,10,2011,2011,9:30p,OKC,120,LAL,106,,"18,997",,2011,April,N,5.5,-5.5,O,193,Sun,LAL2011,18997,0,11
4/10/2011,4,10,2011,2011,6:00p,DET,112,CHA,101,,"16,234",,2011,April,N,1.5,-1.5,O,195.5,Sun,CHA2011,19077,0,5
4/10/2011,4,10,2011,2011,6:00p,BKN,92,TOR,99,,"17,755",,2011,April,Y,6,-6,U,207,Sun,TOR2011,19800,0,15
4/10/2011,4,10,2011,2011,7:00p,NYK,110,IND,109,,"13,542",,2011,April,N,2.5,-2.5,U,220.5,Sun,IND2011,18165,0,11
4/9/2011,4,9,2011,2011,8:30p,CLE,101,MIL,108,,"18,717",,2011,April,N,9,-9,O,192.5,Sat,MIL2011,18717,0,22
4/9/2011,4,9,2011,2011,7:00p,ATL,83,WAS,115,,"19,771",,2011,April,Y,-2.5,2.5,U,201,Sat,WAS2011,20278,0,13
4/9/2011,4,9,2011,2011,9:00p,MIN,106,DEN,130,,"19,155",,2011,April,Y,13.5,-13.5,O,212.5,Sat,DEN2011,19155,0,11
4/8/2011,4,8,2011,2011,10:00p,LAL,86,POR,93,,"20,697",,2011,April,Y,-2.5,2.5,U,184.5,Fri,POR2011,19980,0,15
4/8/2011,4,8,2011,2011,7:30p,CHA,103,MIA,112,,"19,897",,2011,April,N,13.5,-13.5,O,188,Fri,MIA2011,19600,0,11
4/8/2011,4,8,2011,2011,7:30p,MIL,100,DET,110,,"16,266",,2011,April,Y,-1,1,O,191,Fri,DET2011,22076,0,22
4/8/2011,4,8,2011,2011,7:30p,WAS,88,BOS,104,,"18,624",,2011,April,Y,13.5,-13.5,U,193,Fri,BOS2011,18624,0,15
4/8/2011,4,8,2011,2011,7:30p,CHI,93,CLE,82,,"20,562",,2011,April,N,-9.5,9.5,U,193,Fri,CLE2011,19432,0,16
4/8/2011,4,8,2011,2011,7:00p,ATL,102,IND,114,,"15,879",,2011,April,Y,5.5,-5.5,O,198,Fri,IND2011,18165,0,11
4/8/2011,4,8,2011,2011,7:00p,TOR,93,PHI,98,,"16,362",,2011,April,N,11,-11,U,202.5,Fri,PHI2011,20478,0,14
4/8/2011,4,8,2011,2011,8:00p,DEN,89,OKC,104,,"18,203",,2011,April,Y,4.5,-4.5,U,203,Fri,OKC2011,18203,0,2
4/7/2011,4,7,2011,2011,8:00p,BOS,81,CHI,97,,"23,067",,2011,April,Y,5,-5,U,179,Thu,CHI2011,20917,0,16
4/6/2011,4,6,2011,2011,7:00p,ORL,111,CHA,102,OT,"16,234",,2011,April,N,-6.5,6.5,O,181.5,Wed,CHA2011,19077,0,5
4/6/2011,4,6,2011,2011,8:00p,MIL,90,MIA,85,,"20,017",,2011,April,N,8.5,-8.5,U,182,Wed,MIA2011,19600,0,11
4/6/2011,4,6,2011,2011,7:30p,BKN,109,DET,116,,"14,554",,2011,April,N,7.5,-7.5,O,197.5,Wed,DET2011,22076,0,22
4/6/2011,4,6,2011,2011,8:00p,LAC,108,OKC,112,,"18,203",,2011,April,N,10,-10,O,201,Wed,OKC2011,18203,0,2
4/6/2011,4,6,2011,2011,7:00p,WAS,112,IND,136,,"14,222",,2011,April,Y,11.5,-11.5,O,208.5,Wed,IND2011,18165,0,11
4/6/2011,4,6,2011,2011,7:00p,CLE,104,TOR,96,,"14,886",,2011,April,N,5,-5,U,209.5,Wed,TOR2011,19800,0,15
4/6/2011,4,6,2011,2011,7:00p,NYK,97,PHI,92,,"18,375",,2011,April,N,5,-5,U,215,Wed,PHI2011,20478,0,14
4/5/2011,4,5,2011,2011,7:00p,MIL,72,ORL,78,,"18,996",,2011,April,N,8,-8,U,180.5,Tue,ORL2011,18846,0,0
4/5/2011,4,5,2011,2011,7:30p,PHI,82,BOS,99,,"18,624",,2011,April,Y,5.5,-5.5,U,186,Tue,BOS2011,18624,0,15
4/5/2011,4,5,2011,2011,7:00p,CHA,89,CLE,99,,"19,835",,2011,April,Y,-1,1,U,190,Tue,CLE2011,19432,0,16
4/5/2011,4,5,2011,2011,10:30p,UTA,86,LAL,85,,"18,997",,2011,April,N,13.5,-13.5,U,193,Tue,LAL2011,18997,0,11
4/5/2011,4,5,2011,2011,7:00p,SAS,97,ATL,90,,"17,277",,2011,April,N,-6,6,U,194.5,Tue,ATL2011,18371,0,11
4/5/2011,4,5,2011,2011,10:00p,GSW,108,POR,87,,"20,551",,2011,April,N,10,-10,U,203,Tue,POR2011,19980,0,15
4/5/2011,4,5,2011,2011,7:00p,DET,105,WAS,107,,"18,131",,2011,April,Y,-1,1,O,203,Tue,WAS2011,20278,0,13
4/5/2011,4,5,2011,2011,8:00p,PHX,94,CHI,97,,"21,873",,2011,April,N,11,-11,U,203.5,Tue,CHI2011,20917,0,16
4/5/2011,4,5,2011,2011,9:00p,OKC,101,DEN,94,,"18,203",,2011,April,N,4.5,-4.5,U,206.5,Tue,DEN2011,19155,0,11
4/5/2011,4,5,2011,2011,7:30p,TOR,118,NYK,131,,"19,763",,2011,April,Y,9,-9,O,222.5,Tue,NYK2011,19763,0,42
4/3/2011,4,3,2011,2011,6:00p,DET,90,BOS,101,,"18,624",,2011,April,Y,10.5,-10.5,O,185,Sun,BOS2011,18624,0,15
4/3/2011,4,3,2011,2011,9:00p,DAL,96,POR,104,,"20,534",,2011,April,Y,5,-5,O,188,Sun,POR2011,19980,0,15
4/3/2011,4,3,2011,2011,6:00p,WAS,97,CHA,91,,"16,444",,2011,April,N,8.5,-8.5,U,191.5,Sun,CHA2011,19077,0,5
4/3/2011,4,3,2011,2011,6:00p,ORL,98,TOR,102,,"19,800",,2011,April,Y,-10,10,O,196.5,Sun,TOR2011,19800,0,15
4/3/2011,4,3,2011,2011,3:30p,DEN,95,LAL,90,,"18,997",,2011,April,N,6.5,-6.5,U,200.5,Sun,LAL2011,18997,0,11
4/3/2011,4,3,2011,2011,6:00p,CLE,107,NYK,123,,"19,763",,2011,April,Y,12,-12,O,218,Sun,NYK2011,19763,0,42
4/2/2011,4,2,2011,2011,8:30p,PHI,87,MIL,93,OT,"17,079",,2011,April,Y,-1.5,1.5,U,186,Sat,MIL2011,18717,0,22
4/2/2011,4,2,2011,2011,8:00p,TOR,106,CHI,113,,"22,228",,2011,April,N,14.5,-14.5,O,196.5,Sat,CHI2011,20917,0,16
4/1/2011,4,1,2011,2011,8:00p,BOS,83,ATL,88,,"19,763",,2011,April,Y,-1.5,1.5,U,177.5,Fri,ATL2011,18371,0,11
4/1/2011,4,1,2011,2011,7:00p,CHA,77,ORL,89,,"18,969",,2011,April,N,12.5,-12.5,U,184.5,Fri,ORL2011,18846,0,0
4/1/2011,4,1,2011,2011,7:00p,MIL,88,IND,89,,"11,177",,2011,April,N,2.5,-2.5,U,190,Fri,IND2011,18165,0,11
4/1/2011,4,1,2011,2011,7:30p,CHI,101,DET,96,,"22,076",,2011,April,Y,-8.5,8.5,O,190,Fri,DET2011,22076,0,22
4/1/2011,4,1,2011,2011,10:00p,OKC,91,POR,98,,"20,709",,2011,April,Y,3.5,-3.5,U,191,Fri,POR2011,19980,0,15
4/1/2011,4,1,2011,2011,7:00p,BKN,90,PHI,115,,"16,695",,2011,April,Y,10.5,-10.5,O,199.5,Fri,PHI2011,20478,0,14
4/1/2011,4,1,2011,2011,7:00p,CLE,107,WAS,115,,"17,427",,2011,April,Y,2.5,-2.5,O,203,Fri,WAS2011,20278,0,13
3/31/2011,3,31,2011,2011,10:30p,DAL,82,LAL,110,,"18,997",,2011,March,Y,6.5,-6.5,O,191,Thu,LAL2011,18997,0,11
3/30/2011,3,30,2011,2011,7:00p,ORL,82,ATL,85,,"15,114",,2011,March,Y,-3.5,3.5,U,188.5,Wed,ATL2011,18371,0,11
3/30/2011,3,30,2011,2011,7:00p,MIL,104,TOR,98,,"15,906",,2011,March,N,-4.5,4.5,O,190.5,Wed,TOR2011,19800,0,15
3/30/2011,3,30,2011,2011,7:00p,CLE,97,CHA,98,,"12,584",,2011,March,N,10,-10,O,191.5,Wed,CHA2011,19077,0,5
3/30/2011,3,30,2011,2011,7:00p,MIA,123,WAS,107,,"18,916",,2011,March,N,-12.5,12.5,O,200.5,Wed,WAS2011,20278,0,13
3/30/2011,3,30,2011,2011,7:00p,DET,101,IND,111,,"9,390",,2011,March,Y,6.5,-6.5,O,201,Wed,IND2011,18165,0,11
3/30/2011,3,30,2011,2011,7:00p,HOU,97,PHI,108,,"16,635",,2011,March,Y,3,-3,U,209.5,Wed,PHI2011,20478,0,14
3/30/2011,3,30,2011,2011,7:30p,BKN,116,NYK,120,,"19,763",,2011,March,N,8,-8,O,210.5,Wed,NYK2011,19763,0,42
3/30/2011,3,30,2011,2011,9:00p,SAC,90,DEN,104,,"17,955",,2011,March,P,14,-14,U,221.5,Wed,DEN2011,19155,0,11
3/29/2011,3,29,2011,2011,7:00p,MIA,90,CLE,102,,"20,562",,2011,March,Y,-13.5,13.5,U,197,Tue,CLE2011,19432,0,16
3/29/2011,3,29,2011,2011,8:00p,GSW,114,OKC,115,OT,"18,203",,2011,March,N,11,-11,O,213.5,Tue,OKC2011,18203,0,2
3/28/2011,3,28,2011,2011,7:00p,MIL,86,CHA,87,,"12,368",,2011,March,P,1,-1,U,178,Mon,CHA2011,19077,0,5
3/28/2011,3,28,2011,2011,7:00p,BOS,100,IND,107,,"15,932",,2011,March,Y,-1.5,1.5,O,186,Mon,IND2011,18165,0,11
3/28/2011,3,28,2011,2011,8:00p,PHI,97,CHI,85,,"22,210",,2011,March,N,10.5,-10.5,U,193,Mon,CHI2011,20917,0,16
3/28/2011,3,28,2011,2011,7:30p,ORL,106,NYK,113,OT,"19,763",,2011,March,Y,-2,2,O,206.5,Mon,NYK2011,19763,0,42
3/27/2011,3,27,2011,2011,9:30p,NOP,84,LAL,102,,"18,997",,2011,March,Y,9,-9,U,188.5,Sun,LAL2011,18997,0,11
3/27/2011,3,27,2011,2011,6:00p,ATL,99,CLE,83,,"20,226",,2011,March,N,-4.5,4.5,U,190,Sun,CLE2011,19432,0,16
3/27/2011,3,27,2011,2011,8:00p,POR,90,OKC,99,,"18,203",,2011,March,Y,4.5,-4.5,U,191,Sun,OKC2011,18203,0,2
3/27/2011,3,27,2011,2011,12:00p,SAC,114,PHI,111,OT,"16,235",,2011,March,N,9,-9,O,208.5,Sun,PHI2011,20478,0,14
3/27/2011,3,27,2011,2011,6:00p,HOU,119,MIA,125,,"19,825",,2011,March,N,8,-8,O,208.5,Sun,MIA2011,19600,0,11
3/26/2011,3,26,2011,2011,8:30p,CHI,95,MIL,87,,"18,717",,2011,March,N,-5.5,5.5,O,178,Sat,MIL2011,18717,0,22
3/26/2011,3,26,2011,2011,7:00p,BKN,87,ATL,98,,"17,093",,2011,March,Y,9.5,-9.5,U,187.5,Sat,ATL2011,18371,0,11
3/26/2011,3,26,2011,2011,7:00p,NYK,106,CHA,114,,"19,356",,2011,March,Y,-4.5,4.5,O,201.5,Sat,CHA2011,19077,0,5
3/26/2011,3,26,2011,2011,7:30p,IND,88,DET,100,,"19,216",,2011,March,Y,2.5,-2.5,U,203.5,Sat,DET2011,22076,0,22
3/25/2011,3,25,2011,2011,7:30p,CHA,83,BOS,81,,"18,624",,2011,March,N,13,-13,U,178,Fri,BOS2011,18624,0,15
3/25/2011,3,25,2011,2011,7:00p,BKN,85,ORL,95,,"19,087",,2011,March,N,13,-13,U,188.5,Fri,ORL2011,18846,0,0
3/25/2011,3,25,2011,2011,8:00p,MEM,96,CHI,99,,"22,274",,2011,March,N,9,-9,O,189.5,Fri,CHI2011,20917,0,16
3/25/2011,3,25,2011,2011,10:00p,SAS,96,POR,98,,"20,644",,2011,March,N,4.5,-4.5,O,192.5,Fri,POR2011,19980,0,15
3/25/2011,3,25,2011,2011,7:30p,PHI,99,MIA,111,,"19,840",,2011,March,Y,8,-8,O,196,Fri,MIA2011,19600,0,11
3/25/2011,3,25,2011,2011,7:30p,MIL,102,NYK,96,,"19,763",,2011,March,N,7,-7,O,197,Fri,NYK2011,19763,0,42
3/25/2011,3,25,2011,2011,7:30p,DET,91,CLE,97,,"19,907",,2011,March,Y,-4.5,4.5,U,197,Fri,CLE2011,19432,0,16
3/25/2011,3,25,2011,2011,10:30p,LAC,104,LAL,112,,"18,997",,2011,March,N,9.5,-9.5,O,197.5,Fri,LAL2011,18997,0,11
3/25/2011,3,25,2011,2011,8:00p,MIN,103,OKC,111,,"18,203",,2011,March,N,15.5,-15.5,O,209,Fri,OKC2011,18203,0,2
3/25/2011,3,25,2011,2011,7:00p,SAC,110,IND,93,,"13,813",,2011,March,N,6.5,-6.5,U,214,Fri,IND2011,18165,0,11
3/25/2011,3,25,2011,2011,9:00p,WAS,94,DEN,114,,"19,308",,2011,March,Y,17,-17,U,216.5,Fri,DEN2011,19155,0,11
3/23/2011,3,23,2011,2011,7:30p,MEM,90,BOS,87,,"18,624",,2011,March,N,6,-6,U,185.5,Wed,BOS2011,18624,0,15
3/23/2011,3,23,2011,2011,7:00p,ATL,100,PHI,105,,"15,199",,2011,March,N,7,-7,O,190.5,Wed,PHI2011,20478,0,14
3/23/2011,3,23,2011,2011,7:00p,IND,111,CHA,88,,"14,703",,2011,March,N,1.5,-1.5,O,192.5,Wed,CHA2011,19077,0,5
3/23/2011,3,23,2011,2011,7:00p,BKN,98,CLE,94,OT,"18,923",,2011,March,N,-2.5,2.5,U,192.5,Wed,CLE2011,19432,0,16
3/23/2011,3,23,2011,2011,8:00p,SAC,97,MIL,90,,"14,122",,2011,March,N,8.5,-8.5,U,194.5,Wed,MIL2011,18717,0,22
3/23/2011,3,23,2011,2011,7:30p,MIA,100,DET,94,,"22,076",,2011,March,Y,-8.5,8.5,U,198,Wed,DET2011,22076,0,22
3/23/2011,3,23,2011,2011,8:00p,UTA,94,OKC,106,,"18,203",,2011,March,P,12,-12,U,204.5,Wed,OKC2011,18203,0,2
3/23/2011,3,23,2011,2011,8:00p,ORL,111,NYK,99,,"19,763",,2011,March,N,-1,1,O,204.5,Wed,NYK2011,19763,0,42
3/23/2011,3,23,2011,2011,10:30p,SAS,112,DEN,115,,"19,155",,2011,March,N,5.5,-5.5,O,212,Wed,DEN2011,19155,0,11
3/22/2011,3,22,2011,2011,8:00p,CHI,114,ATL,81,,"18,203",,2011,March,N,-4,4,O,181.5,Tue,ATL2011,18371,0,11
3/22/2011,3,22,2011,2011,10:00p,WAS,76,POR,111,,"20,624",,2011,March,Y,16,-16,U,195.5,Tue,POR2011,19980,0,15
3/22/2011,3,22,2011,2011,10:30p,PHX,137,LAL,139,3OT,"18,997",,2011,March,N,7,-7,O,200.5,Tue,LAL2011,18997,0,11
3/21/2011,3,21,2011,2011,7:00p,ORL,97,CLE,86,,"19,343",,2011,March,Y,-12,12,U,193,Mon,CLE2011,19432,0,16
3/21/2011,3,21,2011,2011,8:00p,SAC,92,CHI,132,,"21,873",,2011,March,Y,15.5,-15.5,O,197,Mon,CHI2011,20917,0,16
3/21/2011,3,21,2011,2011,7:30p,BOS,96,NYK,86,,"19,763",,2011,March,N,-1.5,1.5,U,198.5,Mon,NYK2011,19763,0,42
3/21/2011,3,21,2011,2011,9:00p,TOR,90,DEN,123,,"16,258",,2011,March,Y,12.5,-12.5,U,214,Mon,DEN2011,19155,0,11
3/20/2011,3,20,2011,2011,9:30p,POR,80,LAL,84,,"18,997",,2011,March,N,6,-6,U,186.5,Sun,LAL2011,18997,0,11
3/20/2011,3,20,2011,2011,2:00p,DET,96,ATL,104,,"17,580",,2011,March,Y,7,-7,O,189.5,Sun,ATL2011,18371,0,11
3/20/2011,3,20,2011,2011,1:00p,BKN,92,WAS,98,,"17,761",,2011,March,Y,-2.5,2.5,U,193.5,Sun,WAS2011,20278,0,13
3/20/2011,3,20,2011,2011,3:00p,NYK,95,MIL,100,,"18,052",,2011,March,Y,-2,2,U,196,Sun,MIL2011,18717,0,22
3/20/2011,3,20,2011,2011,7:00p,TOR,95,OKC,93,,"18,203",,2011,March,N,14.5,-14.5,U,207.5,Sun,OKC2011,18203,0,2
3/19/2011,3,19,2011,2011,10:00p,PHI,101,POR,110,,"20,637",,2011,March,Y,7,-7,O,188,Sat,POR2011,19980,0,15
3/19/2011,3,19,2011,2011,7:30p,DEN,98,MIA,103,,"19,600",,2011,March,N,8,-8,U,205.5,Sat,MIA2011,19600,0,11
3/18/2011,3,18,2011,2011,8:30p,BKN,95,MIL,110,,"14,563",,2011,March,Y,6.5,-6.5,O,177.5,Fri,MIL2011,18717,0,22
3/18/2011,3,18,2011,2011,7:30p,MIA,106,ATL,85,,"20,024",,2011,March,N,-6.5,6.5,O,187.5,Fri,ATL2011,18371,0,11
3/18/2011,3,18,2011,2011,7:00p,CHI,108,IND,115,OT,"18,165",,2011,March,Y,-4,4,O,189,Fri,IND2011,18165,0,11
3/18/2011,3,18,2011,2011,8:00p,CHA,82,OKC,99,,"18,203",,2011,March,Y,11,-11,U,193.5,Fri,OKC2011,18203,0,2
3/18/2011,3,18,2011,2011,10:30p,MIN,98,LAL,106,,"18,997",,2011,March,N,14,-14,O,201,Fri,LAL2011,18997,0,11
3/18/2011,3,18,2011,2011,7:00p,DEN,82,ORL,85,,"19,113",,2011,March,N,5.5,-5.5,U,204.5,Fri,ORL2011,18846,0,0
3/18/2011,3,18,2011,2011,7:00p,WAS,107,TOR,116,,"18,017",,2011,March,Y,8.5,-8.5,O,205.5,Fri,TOR2011,19800,0,15
3/18/2011,3,18,2011,2011,7:30p,NYK,95,DET,99,,"22,076",,2011,March,Y,-3.5,3.5,U,214.5,Fri,DET2011,22076,0,22
3/17/2011,3,17,2011,2011,10:00p,CLE,70,POR,111,,"20,235",,2011,March,Y,14,-14,U,193.5,Thu,POR2011,19980,0,15
3/17/2011,3,17,2011,2011,7:30p,MEM,99,NYK,120,,"19,763",,2011,March,Y,5,-5,O,214.5,Thu,NYK2011,19763,0,42
3/16/2011,3,16,2011,2011,8:00p,ORL,93,MIL,89,OT,"13,831",,2011,March,Y,-6,6,O,181.5,Wed,MIL2011,18717,0,22
3/16/2011,3,16,2011,2011,7:30p,IND,80,BOS,92,,"18,624",,2011,March,Y,10.5,-10.5,U,195,Wed,BOS2011,18624,0,15
3/16/2011,3,16,2011,2011,7:00p,DEN,102,ATL,87,,"14,669",,2011,March,N,2,-2,U,202,Wed,ATL2011,18371,0,11
3/16/2011,3,16,2011,2011,8:00p,OKC,96,MIA,85,,"20,083",,2011,March,N,6,-6,U,202.5,Wed,MIA2011,19600,0,11
3/16/2011,3,16,2011,2011,7:30p,TOR,93,DET,107,,"15,166",,2011,March,Y,4.5,-4.5,U,207,Wed,DET2011,22076,0,22
3/15/2011,3,15,2011,2011,7:00p,MIL,85,ATL,110,,"13,590",,2011,March,Y,5,-5,O,174,Tue,ATL2011,18371,0,11
3/15/2011,3,15,2011,2011,10:00p,DAL,101,POR,104,,"20,631",,2011,March,Y,-1.5,1.5,O,191,Tue,POR2011,19980,0,15
3/15/2011,3,15,2011,2011,8:00p,WAS,79,CHI,98,,"22,103",,2011,March,Y,15.5,-15.5,U,192,Tue,CHI2011,20917,0,16
3/15/2011,3,15,2011,2011,7:00p,NYK,117,IND,119,,"14,164",,2011,March,Y,-5,5,O,215.5,Tue,IND2011,18165,0,11
3/14/2011,3,14,2011,2011,10:30p,ORL,84,LAL,97,,"18,997",,2011,March,Y,5.5,-5.5,U,186.5,Mon,LAL2011,18997,0,11
3/14/2011,3,14,2011,2011,8:00p,SAS,80,MIA,110,,"20,021",,2011,March,Y,5,-5,U,198.5,Mon,MIA2011,19600,0,11
3/14/2011,3,14,2011,2011,7:00p,OKC,116,WAS,89,,"17,921",,2011,March,N,-8.5,8.5,U,208,Mon,WAS2011,20278,0,13
3/13/2011,3,13,2011,2011,6:00p,MIL,56,BOS,87,,"18,624",,2011,March,Y,8,-8,U,179.5,Sun,BOS2011,18624,0,15
3/13/2011,3,13,2011,2011,1:00p,CHA,95,TOR,90,,"16,557",,2011,March,N,2,-2,U,198,Sun,TOR2011,19800,0,15
